record_id	limit	sex	education	marriage	age	pay0	pay2	pay3	pay4	pay5	pay6	bill_amt1	bill_amt2	bill_amt3	bill_amt4	bill_amt5	bill_amt6	pay_amt1	pay_amt2	pay_amt3	pay_amt4	pay_amt5	pay_amt6	label
21037	9	1	1	1	4	1	1	1	1	1	1	3	2	3	2	3	3	1	6	4	6	5	2	1
21038	3	1	2	1	13	2	2	2	2	2	2	10	9	7	5	5	5	3	2	3	1	3	0	0
21039	13	2	2	1	14	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	11	0
21040	11	1	2	2	10	1	1	1	1	1	0	3	1	0	1	0	0	0	0	2	0	0	0	0
21041	6	2	2	2	7	2	2	2	2	1	1	9	9	10	9	1	13	9	7	7	1	12	8	0
21042	14	2	2	2	3	3	1	2	2	2	2	0	9	10	10	11	11	13	13	11	12	12	10	0
21043	8	2	2	2	0	2	2	2	2	2	2	14	14	14	13	12	10	13	13	11	8	8	12	0
21044	13	2	1	2	3	0	0	0	0	0	0	3	4	3	3	3	3	8	6	6	6	6	6	0
21045	10	2	1	2	3	3	4	2	2	1	1	10	10	6	4	4	3	0	2	0	9	5	7	0
21046	7	1	1	2	6	1	1	1	1	1	0	4	2	1	2	1	1	1	0	1	0	0	0	0
21047	5	2	2	2	0	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	0	2	8	1
21048	2	1	3	2	15	2	2	2	4	4	2	8	8	9	8	11	9	6	8	3	0	3	5	0
21049	8	1	2	1	13	2	2	2	2	2	2	11	10	11	10	10	11	7	12	7	9	12	0	0
21050	7	1	2	1	14	1	1	4	2	2	0	3	4	4	3	1	1	10	0	0	0	0	7	1
21051	4	2	3	2	2	2	2	4	2	2	2	9	10	10	10	10	10	9	0	4	5	5	6	0
21052	4	2	3	2	11	4	4	2	2	2	2	12	12	12	11	9	9	0	8	5	3	3	6	1
21053	2	1	2	1	11	2	2	2	2	2	2	7	8	7	6	6	6	5	5	5	1	5	5	0
21054	2	2	1	2	1	2	2	2	2	2	2	8	8	8	8	8	8	5	4	5	3	3	3	0
21055	11	1	1	2	15	1	1	1	1	1	2	2	1	2	1	4	4	0	1	0	9	3	3	0
21056	8	2	1	1	14	2	2	2	2	2	2	14	13	13	11	11	12	10	12	7	7	10	9	0
21057	5	2	2	1	8	2	2	2	2	2	2	12	12	13	11	11	12	8	8	6	7	7	7	0
21058	2	1	1	2	2	2	2	1	1	1	1	8	8	2	1	9	1	2	1	0	12	0	0	0
21059	11	2	2	2	5	2	2	2	2	2	2	14	14	14	13	13	13	9	11	9	9	9	9	0
21060	3	1	2	2	2	2	2	2	2	2	2	9	9	9	9	9	9	3	5	2	8	4	6	0
21061	1	2	3	2	8	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21062	13	2	2	1	5	1	1	1	1	1	1	5	4	5	3	4	4	10	12	9	10	10	9	0
21063	3	2	1	2	5	4	2	2	4	2	2	10	10	11	10	7	7	5	9	0	8	7	3	0
21064	7	2	2	2	8	2	2	2	2	1	2	13	14	14	13	12	13	13	11	8	12	8	7	0
21065	12	2	1	1	15	1	1	1	2	2	1	9	3	2	13	13	5	6	1	12	0	11	6	0
21066	3	2	2	2	0	4	4	4	5	4	4	9	9	9	9	9	9	5	7	0	4	0	8	1
21067	10	2	1	1	12	1	1	1	1	1	1	1	2	2	1	9	1	1	1	0	12	1	1	0
21068	11	2	1	1	8	2	1	1	1	1	1	3	3	3	2	2	2	3	3	4	4	4	5	1
21069	4	2	1	2	1	4	4	2	2	2	2	10	10	10	10	10	10	4	4	4	5	5	6	1
21070	12	1	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21071	2	2	3	1	8	3	0	1	2	2	1	0	0	3	2	2	3	0	7	0	0	6	0	0
21072	3	1	2	1	14	0	0	0	0	0	0	0	1	3	1	2	4	6	7	4	3	9	12	0
21073	3	2	3	1	8	4	4	4	4	4	4	11	11	11	10	11	11	6	0	9	0	9	6	1
21074	13	2	1	2	15	0	0	1	1	0	0	2	3	2	1	1	1	3	1	0	0	0	2	0
21075	13	2	1	2	7	2	2	2	2	2	2	14	14	14	13	13	13	11	10	9	9	9	8	0
21076	3	1	5	2	2	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21077	12	1	1	1	14	2	2	2	1	1	1	15	15	15	11	4	14	12	12	12	12	12	12	0
21078	12	2	2	2	4	3	0	1	1	2	1	1	1	3	2	1	2	0	6	2	0	2	1	0
21079	10	1	2	1	9	1	1	1	1	0	0	2	2	5	0	0	0	1	11	0	0	0	5	0
21080	12	1	1	2	10	4	2	2	2	2	2	14	14	14	13	13	14	9	9	9	10	12	10	1
21081	12	1	2	1	6	1	1	1	1	1	1	6	6	6	6	5	6	12	12	12	11	12	12	0
21082	8	2	2	2	2	1	1	1	1	1	1	7	5	6	5	3	8	11	12	11	6	12	12	0
21083	3	1	2	1	13	1	1	1	1	0	0	4	5	4	1	1	1	11	8	0	0	0	7	0
21084	5	2	2	1	8	2	2	2	2	2	2	13	13	13	12	13	13	9	10	8	9	9	8	0
21085	7	2	2	2	11	3	1	1	1	1	0	0	4	4	5	0	0	8	10	11	0	0	6	0
21086	6	2	2	1	12	1	1	1	1	1	2	2	5	2	3	4	4	11	1	9	10	0	11	0
21087	1	1	1	2	1	3	4	4	6	5	4	7	7	8	7	7	7	0	9	0	0	0	3	1
21088	7	2	2	1	8	0	0	0	0	0	0	1	3	3	2	4	2	4	2	6	10	1	1	0
21089	3	2	2	2	2	1	1	1	1	0	0	4	0	3	1	1	1	0	6	0	0	0	0	0
21090	3	2	3	1	12	2	2	2	2	2	2	11	11	11	11	11	11	4	7	6	7	6	7	0
21091	9	2	1	2	4	1	1	1	2	1	2	1	4	5	3	3	7	10	11	0	12	12	10	0
21092	12	1	1	2	7	1	4	1	1	0	0	2	1	3	1	1	1	0	5	0	0	0	0	1
21093	14	1	1	1	14	1	1	1	1	1	0	9	3	3	6	0	0	3	3	12	0	0	12	1
21094	1	2	2	3	15	2	2	4	2	2	2	5	5	6	5	5	6	4	2	1	1	3	2	0
21095	4	1	2	1	4	2	2	2	2	2	2	12	12	12	12	12	12	12	10	11	10	9	9	0
21096	12	1	1	2	5	2	2	2	1	1	1	10	9	9	7	5	4	6	12	12	10	9	9	0
21097	8	2	3	2	12	2	2	2	2	2	2	12	11	12	12	12	12	12	12	12	10	12	12	0
21098	13	1	1	1	11	2	2	0	0	0	0	6	1	1	1	1	1	0	0	0	0	0	0	0
21099	5	2	3	1	15	1	1	5	4	1	1	3	4	4	2	3	3	11	0	0	6	6	6	0
21100	3	1	2	2	0	4	2	2	2	2	2	10	11	11	11	5	5	6	6	6	2	1	1	1
21101	4	1	2	2	3	2	2	2	2	2	2	12	12	10	10	10	11	7	6	5	6	9	6	1
21102	12	2	3	2	2	2	2	2	2	2	2	11	12	12	11	11	12	7	7	7	6	6	6	0
21103	4	1	2	2	3	4	2	2	2	2	2	11	12	11	13	12	12	6	7	6	12	11	8	1
21104	1	1	3	2	2	2	2	0	0	0	0	6	1	1	1	1	1	0	0	0	0	0	0	0
21105	9	1	2	2	5	1	2	2	4	2	2	5	6	8	7	8	9	10	10	0	9	9	10	1
21106	13	2	1	1	2	0	0	0	0	0	0	2	3	3	3	2	3	6	6	6	4	6	8	0
21107	7	1	1	2	7	2	2	2	2	4	2	10	11	11	11	11	11	10	12	12	0	9	10	1
21108	1	2	1	2	2	4	4	4	4	4	4	1	1	2	1	1	1	0	0	0	0	0	0	1
21109	0	1	2	2	0	3	4	4	4	4	4	5	5	5	4	5	5	0	6	0	2	0	3	1
21110	14	1	2	1	13	1	1	1	1	1	1	3	4	4	5	6	4	10	8	11	12	10	12	0
21111	3	2	1	2	3	4	2	2	2	4	2	10	10	11	10	10	10	7	6	8	0	6	9	1
21112	3	2	2	2	8	2	2	2	2	2	2	6	6	7	6	6	7	4	3	2	2	2	3	0
21113	7	2	3	1	15	1	1	1	1	1	1	2	1	3	1	3	3	0	4	1	6	4	5	0
21114	8	2	1	1	13	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21115	3	2	3	2	5	2	2	2	4	1	1	7	5	5	2	4	4	2	5	0	10	1	0	1
21116	1	1	1	2	2	3	0	0	0	0	1	1	1	1	1	1	2	0	0	0	0	3	0	1
21117	10	1	2	1	14	1	1	1	1	1	1	2	2	3	0	2	1	2	2	0	3	0	0	0
21118	13	2	1	1	6	2	2	2	2	2	2	6	5	5	4	8	0	10	5	8	12	9	9	0
21119	4	1	2	1	3	2	2	2	2	2	2	12	12	10	9	10	10	10	5	4	5	6	6	0
21120	12	1	2	1	10	2	2	2	2	2	2	15	15	15	14	14	14	10	11	10	10	10	10	0
21121	3	1	2	2	10	2	2	4	2	2	2	8	9	9	8	9	9	10	0	4	4	6	4	0
21122	3	1	2	1	2	3	0	0	1	1	1	1	1	1	2	2	2	0	0	6	3	3	12	0
21123	6	2	1	2	2	3	4	1	1	2	2	4	3	3	4	4	1	0	3	9	0	0	0	0
21124	10	2	1	2	5	2	2	2	2	2	2	15	15	15	14	14	14	13	11	10	10	10	10	0
21125	9	2	2	2	11	0	0	0	0	0	0	3	1	1	1	3	1	0	0	0	7	0	7	0
21126	6	2	2	1	7	3	4	2	2	2	2	12	12	12	12	12	12	0	8	7	7	7	7	1
21127	1	1	2	2	2	3	4	2	2	1	2	7	7	8	7	5	6	0	3	3	12	7	6	1
21128	14	2	2	2	9	2	2	2	2	2	2	12	11	11	9	9	8	6	3	3	2	2	2	0
21129	13	1	3	2	6	3	1	4	1	2	2	1	1	2	3	3	4	1	0	8	0	0	0	0
21130	14	2	2	1	15	2	2	2	2	2	2	15	15	15	14	14	14	13	13	12	12	12	12	0
21131	6	2	2	2	2	2	2	2	2	2	2	12	12	12	10	9	6	6	7	6	5	5	0	0
21132	3	2	2	2	3	3	4	4	4	4	4	4	5	5	4	5	5	6	2	0	2	0	1	0
21133	12	1	1	1	15	0	0	0	0	0	0	2	1	2	1	1	2	0	1	2	0	1	1	0
21134	11	1	1	1	15	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21135	8	1	2	2	13	2	2	2	2	2	2	14	14	14	12	12	12	10	9	7	7	7	7	1
21136	6	1	3	2	3	3	4	2	2	2	2	14	14	14	13	13	13	10	10	9	9	9	10	0
21137	5	2	3	1	2	2	2	2	2	2	2	8	7	7	4	4	3	4	3	2	3	5	0	0
21138	3	1	1	1	7	2	2	4	2	2	2	9	10	10	10	10	4	11	0	3	0	7	0	0
21139	12	2	2	2	3	1	1	1	1	1	1	4	4	3	3	3	5	10	2	7	8	11	0	0
21140	3	1	2	2	2	2	2	2	2	2	2	11	11	11	11	8	9	6	6	6	6	7	4	1
21141	10	1	2	1	5	2	2	2	2	2	2	11	11	12	11	12	12	10	10	11	9	9	9	0
21142	8	2	2	2	13	3	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	8	0
21143	9	1	1	2	4	1	1	1	1	1	1	4	3	5	3	3	4	6	12	9	8	8	11	0
21144	6	2	1	2	5	4	4	4	4	4	4	13	13	13	13	13	13	12	8	8	0	11	0	1
21145	3	2	1	2	0	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21146	3	1	3	2	5	2	2	2	2	2	2	11	11	11	11	11	11	6	9	10	6	3	4	1
21147	4	1	2	2	8	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21148	5	1	3	1	15	2	2	2	2	2	2	5	6	6	5	6	6	2	3	1	3	2	2	0
21149	10	2	1	2	2	2	2	1	1	1	1	4	4	4	4	4	6	5	8	11	10	11	6	0
21150	5	1	2	1	14	2	2	2	2	2	2	12	12	12	11	12	12	6	7	6	7	7	7	0
21151	5	2	2	1	12	2	2	2	2	2	2	8	8	8	8	8	9	4	4	4	4	3	4	0
21152	3	1	2	2	8	2	2	2	2	1	1	6	6	5	4	2	4	5	5	5	4	8	0	0
21153	10	2	1	2	9	2	2	4	2	2	2	6	4	3	3	3	0	6	0	8	0	0	11	0
21154	2	1	3	2	15	4	2	2	2	2	2	8	8	9	8	9	9	4	4	3	4	4	3	0
21155	4	2	2	1	15	3	1	1	0	0	1	1	3	1	1	1	3	6	0	0	0	5	7	0
21156	10	1	3	2	12	2	2	2	2	2	2	15	14	14	12	11	10	11	11	8	5	6	3	0
21157	6	2	1	1	14	2	2	2	1	2	2	12	12	12	11	11	11	8	3	12	4	0	0	0
21158	6	2	2	1	13	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21159	7	2	2	2	7	8	7	6	5	4	4	12	12	12	12	12	12	0	0	0	0	9	3	0
21160	7	1	2	2	2	4	4	2	2	2	2	9	9	8	7	5	5	0	2	1	1	1	3	0
21161	14	1	3	2	14	2	2	0	0	1	2	9	1	1	1	3	8	0	0	0	5	12	11	0
21162	3	2	1	2	5	2	2	2	2	2	2	9	10	10	9	10	10	4	4	4	5	6	0	0
21163	6	1	1	2	2	2	2	2	2	2	2	13	13	13	12	12	12	9	9	8	10	8	9	0
21164	12	2	2	2	7	2	2	2	2	2	2	6	5	4	5	8	8	11	5	11	12	12	5	0
21165	6	1	4	1	11	4	2	2	2	2	1	13	13	12	10	7	2	10	12	8	9	1	2	1
21166	13	2	2	1	11	1	1	1	1	1	2	2	2	2	2	6	6	1	1	2	12	3	3	0
21167	13	1	1	1	15	2	2	2	2	2	2	14	14	14	13	12	10	11	13	11	12	5	5	0
21168	5	2	3	1	4	0	0	0	0	0	0	3	5	2	1	1	2	11	1	1	1	1	4	0
21169	3	2	2	2	2	2	2	2	2	2	2	11	11	10	9	8	9	6	6	5	4	4	4	0
21170	14	2	2	2	14	1	1	1	2	2	1	8	5	15	14	1	1	11	13	10	0	0	1	0
21171	3	2	1	2	4	3	4	2	2	2	5	4	4	4	3	3	4	0	1	1	2	0	0	0
21172	3	2	2	1	10	2	2	2	2	4	4	12	11	9	9	9	9	7	5	9	4	0	4	1
21173	6	1	1	1	15	0	0	0	0	0	0	1	1	1	4	1	1	0	0	10	0	0	0	0
21174	13	2	1	2	10	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	9	0
21175	11	2	1	2	15	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21176	0	2	1	2	1	3	4	2	2	4	4	5	5	5	5	5	5	0	3	6	0	2	2	0
21177	8	1	3	1	15	2	2	2	2	2	2	14	14	14	14	12	12	10	11	9	9	8	8	0
21178	6	2	1	2	3	2	2	2	2	2	2	9	9	9	9	9	9	7	7	7	6	7	7	0
21179	4	2	2	2	14	2	2	2	2	2	1	12	10	8	5	0	10	3	4	2	0	12	5	1
21180	13	1	1	2	5	1	1	1	1	1	1	6	1	2	1	2	3	1	1	1	3	4	1	0
21181	5	2	3	1	11	0	1	4	4	0	1	3	5	4	3	3	4	10	0	8	0	8	4	0
21182	4	2	2	1	6	2	2	2	2	2	2	13	12	9	9	9	10	5	5	4	2	12	5	0
21183	12	1	2	1	14	2	2	2	2	2	2	15	15	14	12	9	8	12	11	9	5	8	11	0
21184	8	2	2	2	5	2	2	4	2	2	2	13	14	14	13	13	13	13	0	9	9	9	9	0
21185	6	2	2	2	2	2	2	2	2	2	2	10	10	10	10	10	10	4	4	4	5	5	6	0
21186	4	1	3	1	7	1	1	1	1	1	1	1	2	2	2	1	2	1	1	5	1	1	1	1
21187	3	1	2	2	12	2	2	2	2	2	2	11	11	9	8	9	9	3	4	2	3	4	4	0
21188	10	1	1	2	14	1	4	1	1	1	1	2	2	2	3	1	2	0	1	9	1	1	12	0
21189	1	2	1	2	0	3	4	2	2	2	2	7	7	7	7	7	7	0	4	4	2	2	2	0
21190	2	1	3	1	15	3	4	4	4	4	4	7	7	7	7	7	8	6	0	6	0	7	0	1
21191	8	2	1	2	7	0	0	0	0	0	0	0	3	4	2	2	3	6	10	6	5	8	7	0
21192	12	2	2	1	14	4	4	4	2	2	2	8	9	9	9	9	9	8	0	8	5	5	8	0
21193	11	1	2	1	13	2	2	2	2	2	2	8	8	6	5	5	5	3	2	2	3	0	5	0
21194	4	2	1	2	9	4	2	2	4	2	2	6	6	7	6	7	7	3	10	0	6	3	11	1
21195	10	2	1	2	6	1	1	1	1	1	1	2	3	3	2	2	2	4	3	2	4	2	4	1
21196	11	2	1	2	5	2	2	2	2	2	2	8	7	7	5	4	4	5	5	0	3	6	6	0
21197	2	1	2	2	10	4	4	4	4	2	2	7	7	8	7	7	8	4	4	0	2	6	4	0
21198	10	2	1	2	4	1	1	2	2	2	2	3	11	13	13	13	10	13	13	11	11	4	11	0
21199	4	2	2	1	9	2	2	2	2	2	2	12	11	11	9	10	10	6	6	3	4	5	5	1
21200	11	2	3	1	12	2	2	2	4	4	2	14	14	14	12	12	12	10	11	9	0	9	8	1
21201	0	2	3	1	13	7	6	5	4	4	4	5	5	5	4	5	5	0	0	0	3	0	3	1
21202	9	2	1	1	5	3	0	0	0	0	1	1	1	1	1	1	4	0	0	0	0	10	0	0
21203	14	1	1	2	8	1	2	1	1	1	2	14	12	6	9	8	9	13	12	12	12	12	12	0
21204	3	1	2	2	2	4	4	4	4	4	4	9	9	9	9	9	10	5	0	6	0	8	0	1
21205	12	2	3	1	15	2	2	4	2	2	2	4	5	5	4	5	5	7	0	5	3	6	6	0
21206	13	1	1	2	7	1	1	1	1	2	2	1	1	1	1	2	1	1	0	1	0	0	0	0
21207	3	2	1	2	7	2	2	4	4	4	4	8	8	9	9	9	9	8	4	9	0	7	5	1
21208	6	1	1	1	15	2	2	2	2	2	2	12	12	13	12	10	10	9	9	8	8	6	6	0
21209	3	2	2	2	0	2	2	2	2	2	2	9	9	8	6	6	7	3	4	3	4	10	2	0
21210	3	2	2	1	10	2	2	0	1	1	1	7	3	1	2	2	4	6	0	3	4	9	11	0
21211	9	1	2	2	9	2	2	2	2	2	2	13	13	13	12	12	13	9	9	7	8	8	8	1
21212	3	1	3	2	8	2	2	2	2	2	2	9	10	10	10	10	10	5	6	6	5	7	0	0
21213	3	2	2	1	13	2	2	2	2	2	2	10	10	11	8	9	9	6	6	3	4	4	4	0
21214	7	2	1	1	12	1	4	4	1	2	1	2	3	3	2	2	2	1	0	2	0	2	0	0
21215	9	2	1	1	9	0	0	0	0	0	0	2	2	4	2	1	4	1	9	5	0	8	9	0
21216	9	2	3	2	14	1	1	1	1	1	1	4	3	3	2	4	4	3	7	6	10	10	12	0
21217	0	1	2	1	14	2	2	2	2	2	1	4	4	5	4	4	4	3	7	6	0	10	0	0
21218	5	1	3	1	15	2	2	1	2	2	2	13	11	10	10	10	10	2	13	4	5	5	5	0
21219	2	2	3	2	14	2	2	2	2	2	2	8	9	9	7	8	5	3	4	5	6	6	0	0
21220	13	2	1	1	15	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	10	0
21221	9	2	1	2	3	3	0	0	0	1	2	1	1	1	1	3	3	0	0	0	8	0	1	0
21222	3	1	2	1	9	2	2	2	2	2	2	10	10	11	10	5	5	5	6	3	1	1	1	1
21223	11	2	1	2	11	2	2	2	2	2	2	14	14	14	13	13	13	9	10	9	9	9	9	0
21224	11	2	2	2	3	2	2	2	1	2	2	4	4	3	3	11	6	6	2	9	12	9	11	0
21225	2	1	1	2	8	3	4	4	4	4	2	8	8	8	7	8	8	4	0	4	0	3	3	0
21226	7	2	1	2	7	2	2	2	2	2	4	13	13	13	13	13	13	8	9	9	12	0	11	1
21227	0	2	2	2	10	1	1	1	1	2	2	5	4	4	5	4	5	10	10	11	11	0	1	0
21228	1	1	2	1	7	2	2	2	4	4	0	7	7	7	6	1	1	2	8	0	0	0	0	1
21229	12	2	1	2	5	1	1	1	1	1	1	5	3	4	5	3	5	6	10	11	6	11	8	0
21230	5	2	3	1	11	2	2	2	2	2	2	9	10	10	9	10	10	4	4	4	4	4	9	0
21231	8	1	2	2	7	2	2	2	2	1	2	14	14	14	12	14	14	11	10	8	12	10	10	0
21232	13	1	1	1	14	1	1	0	0	1	4	4	0	0	1	4	3	0	0	0	10	0	0	1
21233	4	2	3	1	4	2	2	2	2	2	0	9	9	9	9	1	1	5	5	5	0	0	0	0
21234	2	1	1	2	4	1	4	4	2	2	2	2	3	3	2	2	2	2	0	0	3	0	0	1
21235	5	1	2	2	2	4	4	4	4	4	2	13	13	13	12	12	12	0	11	8	0	8	9	0
21236	12	1	1	2	5	1	1	4	2	2	1	1	3	2	3	3	6	8	0	5	0	12	6	0
21237	12	2	1	1	14	0	0	1	1	1	1	3	4	5	4	5	1	10	11	10	11	0	10	0
21238	13	2	4	2	9	0	0	1	2	2	2	6	3	5	4	3	3	5	11	0	0	0	12	0
21239	3	1	2	1	5	5	4	4	2	2	2	9	9	9	7	7	7	4	0	2	2	2	2	1
21240	6	1	3	1	11	0	1	1	1	1	1	2	5	3	1	3	2	10	4	1	6	4	2	0
21241	11	2	2	2	8	1	1	1	1	1	1	1	4	4	3	4	3	8	7	8	10	8	0	1
21242	13	1	1	1	15	3	1	1	1	1	0	1	3	3	3	1	1	1	3	7	0	0	0	0
21243	9	2	3	2	12	3	1	1	1	1	4	0	4	3	0	5	6	12	6	0	12	0	12	0
21244	6	2	1	2	4	0	0	0	0	0	0	0	3	1	1	2	3	5	0	1	2	5	2	0
21245	4	2	2	2	1	2	2	2	2	2	1	11	11	8	6	3	8	5	5	2	0	12	7	0
21246	6	2	2	2	4	2	2	2	2	2	2	12	12	12	11	11	11	6	8	6	7	6	7	0
21247	7	1	1	2	6	2	1	1	2	2	2	11	6	14	12	13	13	12	13	11	11	10	12	0
21248	9	1	2	1	7	3	4	2	2	2	2	14	13	12	11	11	10	1	11	9	11	5	9	0
21249	2	2	2	1	5	3	4	4	4	4	4	6	6	7	6	7	7	0	6	0	5	0	5	1
21250	3	2	2	1	10	4	2	2	4	4	4	9	9	9	9	9	9	5	8	4	5	5	5	1
21251	3	2	2	1	14	2	2	2	2	0	0	9	9	8	1	1	1	3	4	0	0	0	0	0
21252	6	1	2	1	12	0	0	0	0	0	1	13	13	12	11	11	11	8	5	3	5	12	5	0
21253	14	2	5	1	7	1	1	1	1	2	2	4	4	4	11	11	11	10	10	12	5	5	6	0
21254	7	1	1	1	14	2	2	2	2	2	2	13	13	13	10	10	10	9	9	4	5	6	5	0
21255	2	1	1	2	0	2	1	2	2	2	4	3	7	7	6	6	6	13	6	4	5	0	1	0
21256	6	1	2	1	6	4	4	4	4	4	4	11	11	11	11	11	11	9	6	6	6	6	0	1
21257	11	1	2	2	2	2	2	2	2	2	2	11	11	12	11	11	11	6	6	9	9	9	8	0
21258	7	2	2	2	5	2	2	2	2	2	2	10	10	10	10	11	11	5	4	4	11	6	7	0
21259	14	2	2	2	2	2	2	2	2	2	2	14	14	14	14	14	14	10	11	9	10	10	10	0
21260	3	1	1	2	2	2	1	2	2	2	2	8	5	6	5	5	8	11	11	9	9	9	0	0
21261	12	2	3	1	15	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21262	4	2	2	2	12	2	2	2	2	2	2	12	12	12	11	11	7	8	8	6	8	5	2	0
21263	3	1	3	1	15	2	2	2	2	2	1	10	10	11	6	6	3	6	6	3	2	6	1	1
21264	14	1	1	1	15	2	2	2	2	2	2	13	13	13	12	12	12	10	9	10	9	7	7	0
21265	13	2	1	2	12	2	2	2	1	1	1	15	15	15	2	2	3	13	11	4	4	5	4	0
21266	6	2	2	2	3	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21267	12	2	1	2	8	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	5	0
21268	11	1	1	2	11	5	4	2	2	2	2	15	14	14	13	12	13	0	9	8	8	8	12	0
21269	2	2	3	1	14	2	2	2	2	2	2	8	6	6	6	6	7	4	4	5	3	3	3	0
21270	8	2	2	2	3	3	4	2	2	2	2	14	14	14	13	14	14	11	10	10	10	10	10	0
21271	5	2	1	2	2	3	4	2	2	2	2	13	13	13	11	10	10	0	9	6	4	4	4	1
21272	8	2	3	1	9	0	0	0	1	1	1	6	2	2	7	2	3	1	1	12	2	4	0	0
21273	12	2	2	2	10	0	0	0	1	2	2	1	1	1	8	8	8	0	0	12	2	3	3	0
21274	9	1	3	2	2	1	1	1	1	1	1	5	5	5	4	4	5	11	11	11	11	11	11	0
21275	7	2	2	2	6	2	2	2	2	2	2	11	11	11	10	11	11	6	5	5	9	7	6	0
21276	1	2	3	1	7	2	2	2	2	2	2	3	4	4	3	3	3	2	2	0	0	1	1	0
21277	2	2	2	2	9	2	2	2	2	2	2	8	8	8	8	8	9	3	3	3	3	5	4	0
21278	9	1	1	1	8	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0
21279	14	1	1	1	14	1	1	1	1	1	1	2	3	3	2	2	3	3	3	3	4	4	4	0
21280	9	2	1	2	4	2	2	2	2	2	2	14	14	14	13	14	14	10	11	9	10	10	10	0
21281	9	2	4	1	8	1	1	1	1	1	1	5	6	10	3	3	8	12	13	9	7	12	3	0
21282	13	2	2	2	10	2	2	2	2	2	2	15	15	15	14	13	13	11	11	10	9	9	11	0
21283	4	2	3	2	4	1	1	1	0	0	0	4	3	1	1	1	1	7	0	0	0	0	0	0
21284	9	2	2	1	4	2	2	2	1	2	2	4	4	4	7	7	7	5	6	12	11	6	7	0
21285	3	1	1	2	11	2	2	2	2	2	2	11	11	11	11	11	11	5	7	5	9	7	12	0
21286	14	2	3	2	14	2	2	2	2	2	2	15	15	15	14	14	14	12	12	12	12	12	12	0
21287	4	2	2	2	12	2	2	2	2	2	2	12	12	12	11	11	10	6	7	6	5	8	7	0
21288	13	2	2	2	14	3	1	1	1	1	1	0	6	3	5	4	5	13	6	11	9	11	9	0
21289	8	2	1	2	4	1	1	1	1	2	1	2	3	2	3	2	3	4	1	6	0	6	11	0
21290	3	1	2	2	2	4	4	4	5	4	2	9	9	9	6	6	7	0	8	0	0	10	2	0
21291	9	1	1	1	15	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21292	3	1	3	1	10	4	4	4	4	2	2	9	9	8	7	8	8	0	9	0	5	8	7	1
21293	10	1	2	1	13	2	2	2	2	2	2	9	10	10	10	10	10	5	6	6	6	6	6	0
21294	12	1	1	1	5	3	0	0	0	1	1	1	0	0	0	1	2	0	0	0	4	2	1	0
21295	14	1	2	1	14	0	1	2	2	2	2	4	12	13	12	12	14	13	13	8	9	12	0	0
21296	2	2	3	2	14	1	1	4	1	1	0	1	3	3	2	1	1	4	0	3	0	0	0	1
21297	3	1	2	1	7	2	2	4	2	2	2	7	8	8	7	8	8	8	0	3	4	4	4	0
21298	10	1	1	2	5	2	2	2	2	2	2	15	15	15	13	14	14	12	12	10	11	10	10	0
21299	2	1	2	2	11	2	2	2	4	2	2	8	8	7	5	4	5	7	6	0	3	6	1	0
21300	1	1	2	1	7	2	2	2	0	0	0	3	4	0	0	2	1	2	1	0	4	0	3	0
21301	8	2	1	2	4	4	4	4	4	4	4	14	14	14	14	14	14	11	10	10	10	10	10	0
21302	8	2	2	1	13	1	1	1	0	1	1	3	3	1	1	2	4	4	0	0	5	8	11	1
21303	12	2	4	2	5	2	2	2	2	0	0	4	4	5	1	1	1	6	7	0	0	0	0	0
21304	4	2	1	2	5	2	2	2	4	2	2	12	12	13	12	12	12	7	13	0	8	7	7	1
21305	14	2	2	1	10	1	1	1	1	1	1	8	8	13	10	7	6	13	13	12	12	12	11	0
21306	13	2	1	1	12	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21307	12	1	1	2	8	0	0	0	0	0	0	15	14	13	12	11	9	9	8	6	5	4	5	1
21308	6	1	1	2	3	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	3	3	0
