record_id	administrative	administrative_duration	informational	informational_duration	product_related	product_related_duration	bounce_rates	exit_rates	page_values	special_day	month	operating_systems	browser	region	traffic_type	visitor_type	weekend	label
7153	0	0	0	0	2	6	0	6	2	0	7	1	1	0	0	2	0	1
7154	1	4	1	0	3	5	0	2	0	0	6	1	1	8	1	2	1	0
7155	5	8	3	3	11	14	0	0	0	0	5	1	1	2	1	0	0	0
7156	1	0	0	0	3	5	0	2	0	0	6	0	0	0	0	2	1	0
7157	2	1	0	0	9	15	0	6	1	0	9	1	1	2	1	2	1	0
7158	0	0	0	0	8	0	8	15	0	0	5	0	0	3	0	2	0	0
7159	1	1	0	0	8	11	2	7	2	0	7	1	1	2	2	2	1	0
7160	6	5	0	0	9	3	2	11	0	0	7	1	1	0	2	2	0	0
7161	6	4	0	0	0	6	0	0	0	0	1	1	1	0	1	2	1	0
7162	2	1	0	0	12	11	7	13	0	0	1	2	1	0	12	2	0	0
7163	6	5	0	0	2	15	0	6	0	0	7	1	1	0	0	2	0	0
7164	6	6	0	0	15	10	0	4	0	0	5	2	1	7	1	2	0	0
7165	6	7	0	0	10	15	3	8	0	0	8	1	1	3	2	2	0	0
7166	1	0	0	0	9	4	0	10	0	0	7	1	1	0	0	2	1	0
7167	0	0	0	0	8	6	4	12	0	0	6	0	0	0	5	2	0	0
7168	0	0	0	0	12	9	0	11	0	0	1	1	1	2	1	2	0	1
7169	7	7	3	3	12	15	1	3	1	0	9	1	1	0	12	2	0	0
7170	0	0	0	0	10	4	4	7	0	0	7	0	0	0	1	2	0	1
7171	1	3	0	0	13	9	5	10	3	0	3	1	1	2	2	2	0	1
7172	0	0	0	0	8	5	0	14	0	0	2	1	3	8	2	2	0	0
7173	4	5	3	2	10	14	2	1	3	0	6	0	0	1	2	2	0	0
7174	5	8	0	0	9	10	0	3	2	0	1	1	1	2	1	2	0	1
7175	6	5	0	0	11	11	0	0	1	0	6	1	3	0	2	0	0	1
7176	0	0	0	0	11	9	6	13	0	0	5	0	0	0	0	2	0	0
7177	7	8	2	3	15	10	0	3	3	0	6	2	1	0	1	2	0	1
7178	0	0	0	0	4	2	6	14	0	0	6	0	0	0	2	2	0	0
7179	3	4	0	0	3	11	0	7	0	0	7	0	0	3	1	2	0	0
7180	2	1	0	0	4	1	6	12	2	0	7	0	1	1	3	2	0	0
7181	0	0	0	0	11	1	0	14	0	0	5	0	0	0	1	2	0	0
7182	0	0	0	0	12	13	0	1	0	0	1	1	1	5	1	0	0	0
7183	0	0	0	0	7	6	0	10	0	0	7	0	0	0	2	2	0	0
7184	0	0	0	0	5	10	0	2	0	0	5	1	1	6	1	2	0	0
7185	1	0	0	0	2	13	1	2	0	0	1	2	1	2	5	2	1	0
7186	2	6	2	2	10	10	3	8	2	0	7	0	0	0	1	2	1	1
7187	1	2	0	0	4	8	6	11	2	0	6	2	1	3	3	2	1	0
7188	0	0	0	0	12	11	0	2	0	0	4	1	1	1	3	2	0	0
7189	5	4	1	1	5	14	3	3	0	0	3	1	3	3	0	2	0	0
7190	1	2	0	0	6	6	0	7	2	0	6	1	1	7	1	2	1	1
7191	7	8	0	0	3	6	3	3	0	0	1	1	3	5	0	0	0	0
7192	0	0	0	0	3	0	8	15	0	0	6	1	1	4	12	2	0	0
7193	0	0	0	0	8	2	0	8	0	0	7	1	3	2	9	2	0	0
7194	0	0	0	0	10	11	0	0	0	0	7	2	1	1	5	0	1	0
7195	0	0	0	0	11	4	4	7	0	0	7	2	1	0	12	0	1	0
7196	1	0	0	0	6	1	2	13	0	0	4	3	1	0	4	2	1	1
7197	6	5	0	0	15	2	2	12	0	0	1	1	4	6	1	2	0	1
7198	7	6	3	3	15	14	3	5	3	0	7	2	0	0	1	2	1	1
7199	0	0	0	0	13	3	0	3	0	1	6	1	5	0	0	2	0	0
7200	1	1	1	2	13	6	4	11	0	0	5	1	1	8	5	2	1	0
7201	3	4	0	0	9	14	5	9	0	0	1	1	4	3	1	2	0	0
7202	2	1	0	0	13	10	0	1	3	0	7	1	4	2	1	0	0	1
7203	5	6	3	3	9	4	0	2	0	0	7	2	1	0	1	0	0	1
7204	0	0	0	0	3	11	0	2	0	0	4	1	1	1	12	2	0	0
7205	1	1	0	0	10	7	0	2	3	0	7	0	1	0	7	0	0	1
7206	3	3	2	1	14	10	3	11	2	0	6	1	1	2	0	2	0	0
7207	5	2	0	0	8	1	0	8	0	0	7	1	1	0	1	2	0	1
7208	2	1	0	0	10	4	0	7	0	0	2	1	1	0	5	2	0	0
7209	4	6	0	0	9	11	6	9	0	0	5	2	1	6	7	2	0	0
7210	1	0	0	0	1	6	5	6	0	0	0	0	0	3	2	2	1	0
7211	0	0	0	0	3	9	0	4	0	0	6	1	1	6	3	2	0	0
7212	1	2	0	0	3	10	5	10	1	0	9	0	0	0	1	2	1	0
7213	3	3	1	1	10	11	2	3	1	0	9	2	1	7	1	2	1	0
7214	5	4	0	0	5	7	3	11	0	0	6	1	3	6	2	2	0	0
7215	7	8	3	1	14	6	5	11	0	0	9	0	0	1	3	2	1	0
7216	2	6	0	0	8	6	0	0	0	0	5	2	1	5	1	0	1	0
7217	2	5	0	0	5	4	0	0	0	0	3	1	1	1	1	0	1	0
7218	7	7	3	3	14	13	1	9	0	0	7	2	1	0	1	2	0	0
7219	0	0	0	0	11	1	7	14	0	0	5	0	0	1	0	2	1	0
7220	0	0	0	0	4	10	3	9	0	1	6	1	1	6	0	2	0	0
7221	1	1	0	0	12	8	0	8	0	0	5	1	3	0	2	2	1	0
7222	6	7	3	3	4	13	0	8	3	0	5	0	0	0	1	2	0	1
7223	0	0	0	0	1	0	8	15	0	0	4	1	1	0	0	2	0	0
7224	4	4	0	0	13	4	0	5	2	0	6	0	1	7	2	2	0	1
7225	0	0	3	3	8	15	7	13	0	0	4	7	12	8	4	1	0	0
7226	0	0	0	0	8	3	6	9	0	0	7	2	1	2	10	2	1	0
7227	0	0	0	0	11	2	0	8	0	0	8	0	0	2	1	2	1	0
7228	0	0	0	0	2	5	0	5	0	0	6	1	1	5	3	2	0	0
7229	4	3	0	0	10	11	0	0	3	0	7	1	1	0	1	0	0	1
7230	4	5	0	0	2	9	0	4	0	0	1	0	0	0	7	2	0	0
7231	2	7	2	1	6	10	3	11	0	0	8	0	0	3	2	2	0	0
7232	5	4	3	2	12	15	0	3	0	0	3	2	1	0	1	2	0	0
7233	0	0	0	0	7	0	8	15	0	0	7	2	1	2	12	2	0	0
7234	0	0	0	0	9	10	0	8	0	0	7	1	1	5	1	2	1	0
7235	7	4	0	0	13	14	0	1	3	0	7	1	3	1	1	2	0	1
7236	2	4	0	0	13	2	0	8	0	0	5	0	0	1	1	2	1	0
7237	5	5	0	0	6	10	0	1	0	0	6	0	0	0	1	2	0	0
7238	6	5	1	0	10	5	0	6	0	0	5	0	0	0	2	2	0	0
7239	3	2	0	0	14	5	0	0	3	0	9	1	3	0	1	0	0	0
7240	6	4	1	3	15	13	0	10	2	0	3	1	9	0	1	2	0	0
7241	0	0	0	0	5	3	6	12	0	0	5	1	1	0	0	2	0	0
7242	2	1	0	0	7	7	0	8	0	0	9	1	1	0	3	2	0	0
7243	0	0	0	0	15	2	0	10	0	0	1	1	1	0	7	0	0	0
7244	3	5	0	0	2	5	0	0	0	0	8	1	1	0	1	0	0	0
7245	6	5	0	0	14	9	0	4	2	0	1	0	1	2	1	2	0	0
7246	1	1	2	0	11	10	7	13	0	0	1	2	1	0	1	2	0	0
7247	2	1	0	0	7	8	0	1	0	0	6	1	1	8	2	2	0	0
7248	0	0	1	0	9	15	5	12	0	1	6	2	1	0	2	2	0	0
7249	0	0	0	0	5	7	4	10	0	0	6	0	0	3	3	2	1	0
7250	0	0	0	0	4	5	0	5	0	1	6	1	1	0	3	2	0	0
7251	1	5	1	3	2	10	3	10	1	0	7	1	1	0	0	2	1	1
7252	2	1	0	0	7	2	6	11	0	0	1	2	1	3	19	2	0	0
7253	0	0	0	0	1	10	2	8	1	1	6	1	5	1	2	2	0	0
7254	2	2	0	0	5	8	2	7	0	0	9	1	1	5	0	2	0	0
7255	0	0	0	0	3	1	7	13	0	0	7	1	1	2	2	2	0	0
7256	1	1	0	0	7	6	6	11	0	0	5	2	2	0	0	2	0	0
7257	4	7	2	1	11	9	5	11	0	0	9	2	1	0	12	2	1	0
7258	6	2	3	3	10	15	0	4	1	0	7	0	1	0	1	2	0	1
7259	0	0	0	0	8	8	0	7	0	1	6	1	4	3	1	2	0	0
7260	0	0	1	1	9	13	4	10	0	0	6	1	4	5	2	2	1	0
7261	0	0	0	0	8	0	8	15	0	0	5	1	1	0	2	2	0	0
7262	0	0	0	0	12	14	0	4	1	0	7	1	1	4	1	2	1	0
7263	0	0	0	0	9	5	5	10	0	0	1	1	1	6	1	2	1	0
7264	5	2	1	0	9	9	1	11	0	0	5	1	1	3	0	2	0	0
7265	1	3	0	0	0	3	0	7	0	0	7	1	1	2	9	2	0	0
7266	0	0	0	0	0	13	1	7	0	0	7	1	1	1	10	2	0	0
7267	1	3	0	0	9	8	0	1	0	0	1	2	1	2	1	0	0	0
7268	0	0	0	0	9	0	8	15	0	0	6	0	1	2	3	2	0	0
7269	1	2	0	0	6	9	0	1	0	0	1	0	1	0	7	2	1	0
7270	0	0	0	0	4	12	7	14	0	1	6	1	1	4	12	2	0	0
7271	2	2	0	0	7	6	0	0	0	0	5	1	1	6	0	2	0	0
7272	0	0	0	0	13	6	0	8	0	0	6	2	1	0	3	2	1	0
7273	3	4	1	0	11	10	2	4	2	0	6	1	1	0	1	2	0	0
7274	1	5	0	0	9	6	0	3	0	0	6	1	3	0	3	0	1	0
7275	3	5	0	0	1	14	0	8	0	0	8	1	1	0	0	2	0	0
7276	0	0	0	0	0	10	6	12	0	0	3	2	1	3	3	2	0	0
7277	2	2	0	0	4	14	1	4	1	0	7	0	0	5	7	2	0	1
7278	0	0	0	0	6	11	0	1	0	0	6	1	1	0	1	2	0	0
7279	7	6	0	0	3	10	0	1	0	0	7	1	1	4	3	2	0	0
7280	6	8	0	0	11	9	3	3	3	0	7	1	1	0	1	2	0	0
7281	0	0	0	0	10	2	0	14	0	0	7	1	1	2	2	2	1	0
7282	6	6	1	1	12	14	2	10	0	0	6	1	1	6	0	2	0	0
7283	4	6	0	0	7	5	0	2	0	0	8	0	0	2	1	2	1	0
7284	2	0	0	0	5	1	0	13	0	1	6	1	1	1	4	2	1	0
7285	0	0	0	0	0	0	8	15	0	0	6	2	1	2	3	2	1	0
7286	0	0	0	0	14	0	8	15	0	0	4	1	1	6	5	2	0	0
7287	2	2	0	0	2	11	3	8	0	0	7	1	1	0	7	2	1	0
7288	2	2	0	0	0	6	0	2	0	0	6	1	1	5	0	2	0	0
7289	0	0	0	0	2	7	0	12	0	0	5	1	1	7	0	2	0	0
7290	0	0	0	0	15	2	0	3	0	0	6	1	3	0	2	2	0	0
7291	4	3	0	0	5	4	0	2	0	0	5	2	1	0	7	0	1	0
7292	1	1	0	0	15	7	0	4	3	0	8	0	0	0	1	2	0	1
7293	7	8	0	0	4	13	1	8	0	0	1	0	0	7	0	2	0	0
7294	5	4	0	0	7	15	4	11	0	1	6	1	1	5	1	2	1	0
7295	0	0	0	0	1	0	8	15	0	0	5	1	1	0	0	2	0	0
7296	0	0	0	0	14	11	5	11	0	1	6	1	1	0	1	2	0	0
7297	0	0	0	0	2	4	6	13	0	0	5	1	1	6	0	2	0	0
7298	1	1	0	0	3	7	5	10	3	0	6	1	3	3	1	2	0	1
7299	0	0	0	0	7	6	0	4	0	0	6	1	1	1	1	0	1	0
7300	0	0	0	0	3	12	7	13	0	0	1	1	4	0	7	2	1	0
7301	1	0	0	0	14	0	8	15	0	0	6	0	0	0	1	2	0	0
7302	0	0	0	0	7	0	8	15	0	0	6	2	1	2	12	2	0	0
7303	1	6	1	2	4	13	2	5	1	0	5	1	1	2	1	2	1	1
7304	0	0	0	0	13	7	4	11	0	0	6	2	1	0	0	2	0	0
7305	2	2	0	0	5	7	2	2	0	0	5	1	3	2	9	2	0	0
7306	2	1	0	0	11	5	0	8	0	1	2	1	1	7	3	2	0	0
7307	4	6	0	0	13	6	0	4	0	0	5	1	1	0	7	0	0	0
7308	6	5	0	0	9	9	6	12	0	0	3	1	9	2	2	2	0	0
7309	0	0	0	0	13	9	6	13	0	0	1	1	1	3	0	2	0	0
7310	0	0	0	0	6	4	6	13	0	1	6	1	1	0	3	2	0	0
7311	0	0	0	0	0	9	8	15	0	0	0	2	1	3	12	2	0	0
7312	6	7	0	0	12	13	0	8	2	0	7	0	0	0	1	2	0	0
7313	0	0	0	0	11	2	0	12	0	0	1	2	1	6	1	1	0	0
7314	2	2	0	0	14	1	6	12	0	0	3	2	1	2	2	2	1	1
7315	7	7	0	0	14	15	1	2	2	0	7	0	0	2	1	2	0	1
7316	4	5	0	0	5	6	0	3	0	0	0	1	1	7	5	0	1	0
7317	4	5	2	2	2	5	0	3	0	0	8	0	0	2	4	0	1	0
7318	7	8	0	0	1	12	0	4	1	0	1	1	1	2	1	2	0	0
7319	6	8	0	0	13	15	0	3	1	0	7	1	1	2	1	2	0	0
7320	1	1	0	0	4	5	0	10	0	1	6	1	1	2	2	2	0	0
7321	0	0	0	0	15	4	0	8	0	0	1	0	0	1	1	2	0	0
7322	1	2	0	0	7	12	0	8	0	0	7	2	1	0	12	2	0	0
7323	0	0	0	0	9	1	0	6	0	0	2	1	1	0	2	2	0	0
7324	0	0	0	0	12	4	0	14	0	0	6	1	1	0	2	2	0	0
7325	0	0	0	0	2	9	4	8	0	0	7	2	1	3	1	2	0	0
7326	4	4	0	0	14	13	0	4	1	0	8	1	1	3	0	2	0	1
7327	0	0	0	0	13	13	2	7	0	0	7	2	1	0	2	2	0	0
7328	0	0	0	0	2	10	0	2	1	0	8	3	0	1	1	2	0	0
7329	7	7	2	3	10	15	0	0	1	0	5	1	1	2	7	2	0	1
7330	0	0	0	0	0	11	0	3	0	0	1	1	4	6	1	0	0	0
7331	6	8	2	3	11	2	0	4	0	0	7	1	4	1	1	1	0	1
7332	4	5	1	1	3	12	1	7	2	0	6	1	1	6	5	2	0	0
7333	0	0	0	0	12	4	7	14	0	0	6	2	1	1	12	2	0	0
7334	5	7	1	3	11	14	3	8	0	0	1	2	1	0	1	2	0	0
7335	2	8	0	0	10	1	0	11	0	0	7	1	1	0	1	0	0	1
7336	0	0	0	0	10	5	7	11	0	0	6	0	0	0	1	2	1	0
7337	0	0	0	0	8	5	0	10	0	0	5	0	0	5	1	0	1	0
7338	1	2	0	0	12	13	5	9	1	0	7	0	0	0	2	2	0	1
7339	0	0	0	0	1	5	0	4	0	0	6	2	1	0	3	2	1	0
7340	5	4	0	0	14	8	0	0	3	0	8	1	1	1	1	0	1	1
7341	3	2	1	3	13	15	0	1	2	0	7	1	0	0	1	2	0	1
7342	6	8	0	0	9	14	0	0	3	0	7	1	1	2	12	2	0	1
7343	5	5	0	0	13	5	0	5	0	0	5	1	3	3	1	2	1	0
7344	0	0	1	1	6	13	4	9	0	0	7	1	3	6	0	2	0	0
7345	5	6	0	0	12	11	5	10	1	0	9	2	1	1	0	2	0	1
7346	0	0	0	0	9	14	1	6	0	0	7	1	6	4	0	2	1	0
7347	2	2	0	0	11	1	0	0	3	0	9	0	0	2	1	0	0	0
7348	0	0	0	0	1	2	6	12	0	0	5	1	1	8	9	2	0	0
7349	6	6	0	0	14	3	5	12	0	0	7	1	1	0	2	2	0	0
7350	7	8	0	0	7	6	0	8	0	0	8	1	1	0	2	2	0	0
7351	0	0	0	0	4	3	0	12	0	0	5	0	0	0	2	2	0	0
7352	6	7	2	2	4	15	2	6	1	0	6	1	1	2	0	2	0	0
7353	0	0	0	0	10	10	0	7	0	0	9	1	1	2	1	2	0	0
7354	0	0	0	0	9	6	5	10	0	0	7	0	0	3	1	2	1	0
7355	6	8	1	2	6	14	0	1	2	0	7	0	0	1	3	2	0	0
7356	5	4	3	3	9	10	1	9	0	0	9	1	1	0	1	2	0	1
7357	0	0	0	0	8	9	5	11	0	0	5	0	0	5	0	2	0	0
7358	3	1	0	0	15	11	0	11	1	0	9	1	1	0	0	2	1	1
7359	1	0	2	1	10	2	0	1	0	0	4	1	4	6	10	0	0	0
7360	6	7	3	1	1	9	0	3	0	0	5	0	0	0	2	2	0	0
7361	1	0	0	0	5	4	5	11	2	0	9	1	3	0	0	2	0	1
7362	2	5	0	0	15	6	0	4	0	0	9	1	1	8	4	0	1	0
7363	2	7	3	3	11	13	0	6	3	0	7	1	1	3	1	2	0	1
7364	0	0	0	0	6	2	8	15	0	1	6	1	1	0	2	2	0	0
7365	0	0	0	0	4	12	0	4	1	0	7	2	1	3	1	2	1	0
7366	5	4	3	3	9	10	2	5	3	0	5	2	1	5	1	2	0	0
7367	2	3	0	0	0	12	0	7	0	0	1	1	1	5	0	2	0	0
7368	0	0	0	0	10	5	6	14	0	0	7	1	1	5	2	2	0	0
7369	0	0	0	0	11	4	6	13	0	0	6	0	0	3	2	2	0	0
7370	5	8	2	2	15	12	5	7	0	0	6	2	2	0	1	2	0	0
7371	0	0	0	0	9	4	7	14	0	0	6	0	0	0	0	2	0	0
7372	1	4	0	0	1	8	0	11	0	0	1	7	12	8	19	1	0	0
7373	0	0	0	0	8	7	6	12	0	0	6	1	1	3	2	2	0	0
7374	4	6	0	0	9	13	1	4	0	0	6	2	1	0	0	2	0	0
7375	1	3	1	3	8	11	1	2	0	0	6	2	1	3	3	2	0	0
7376	0	0	0	0	8	4	0	2	0	0	7	2	1	1	10	2	1	0
7377	0	0	0	0	15	1	7	14	0	0	6	2	1	2	2	2	0	0
7378	0	0	0	0	8	8	3	8	0	1	6	1	1	3	2	2	1	0
7379	6	5	0	0	8	15	2	7	0	0	6	1	3	6	3	2	0	0
7380	2	1	0	0	9	6	0	5	3	0	6	1	3	7	3	0	0	1
7381	3	0	0	0	2	9	6	12	0	0	6	1	1	0	2	2	0	0
7382	7	4	3	3	14	10	1	10	0	0	7	1	4	8	7	2	1	0
7383	2	4	2	2	6	4	2	0	0	0	1	2	1	4	1	2	0	0
7384	0	0	0	0	14	0	8	15	0	0	6	1	1	0	0	2	0	0
7385	0	0	0	0	0	4	6	12	0	0	7	1	1	4	2	2	1	0
7386	0	0	0	0	12	4	0	11	0	0	5	1	1	8	0	2	0	0
7387	4	4	0	0	14	7	0	2	0	0	5	0	0	2	1	2	0	0
7388	3	7	0	0	12	3	0	8	0	0	7	1	1	5	1	0	0	0
7389	7	6	1	0	11	15	1	4	1	0	7	1	1	0	0	2	0	1
7390	0	0	1	1	2	6	0	0	3	0	5	1	3	6	1	2	0	1
7391	5	5	0	0	11	14	1	0	0	0	1	1	1	6	1	2	0	0
7392	6	2	0	0	9	12	5	9	0	0	7	0	0	2	6	2	0	0
7393	5	4	0	0	12	6	3	5	0	0	5	2	1	3	1	2	1	0
7394	0	0	0	0	5	5	6	13	0	0	6	2	2	0	2	2	0	0
7395	0	0	0	0	3	4	0	7	3	0	5	0	0	0	1	0	1	1
7396	2	3	0	0	6	11	0	4	3	0	7	2	1	8	1	2	0	0
7397	0	0	0	0	2	7	0	6	0	0	6	1	1	6	2	2	0	0
7398	0	0	0	0	13	5	6	13	0	0	5	1	4	4	0	2	0	0
7399	6	5	3	3	7	13	4	9	1	0	6	2	1	2	3	2	1	0
7400	0	0	0	0	3	2	0	7	0	0	7	0	0	0	1	2	1	0
7401	0	0	0	0	4	3	5	13	0	0	6	1	5	3	2	2	0	0
7402	0	0	0	0	8	2	0	13	0	0	7	1	9	0	1	2	0	0
7403	0	0	0	0	9	0	0	14	0	0	6	1	1	0	12	2	1	0
7404	7	8	0	0	10	6	0	1	0	0	0	1	9	6	2	2	0	0
7405	0	0	0	0	11	2	7	14	0	0	3	2	1	3	0	2	0	0
7406	0	0	0	0	3	1	0	12	0	0	5	1	1	6	2	2	1	0
7407	7	7	0	0	5	6	0	2	0	0	8	1	1	6	4	2	1	0
7408	7	6	0	0	8	3	0	2	0	0	0	1	1	2	4	0	1	0
7409	2	5	0	0	1	2	0	8	3	0	0	0	0	0	3	2	0	1
7410	6	8	0	0	10	12	1	1	0	0	8	1	1	3	3	2	0	0
7411	1	2	0	0	10	2	0	11	0	0	7	1	1	0	1	0	0	0
7412	0	0	0	0	6	0	8	15	0	0	7	0	0	2	2	2	0	0
7413	6	6	0	0	4	12	1	8	0	0	6	0	0	2	2	2	1	0
7414	0	0	0	0	15	2	7	14	0	0	5	1	1	6	9	2	0	0
7415	0	0	0	0	7	6	0	7	0	0	7	2	1	0	2	2	0	0
7416	2	4	0	0	4	9	0	4	2	0	5	0	0	0	1	0	1	1
7417	0	0	0	0	14	10	5	11	0	0	6	1	1	0	2	2	0	0
7418	0	0	0	0	5	7	6	10	0	0	5	2	1	1	2	2	0	0
7419	0	0	0	0	14	11	6	10	0	1	6	2	1	2	3	2	1	0
7420	6	3	2	1	7	15	1	2	0	0	1	1	1	0	0	2	0	0
7421	0	0	0	0	13	4	0	7	2	0	1	0	0	0	7	0	0	1
7422	0	0	2	2	3	8	5	8	0	0	6	0	0	2	2	2	0	0
7423	0	0	0	0	6	10	0	11	0	0	5	1	1	0	0	2	1	0
7424	4	6	0	0	15	12	0	3	2	0	9	1	1	1	1	2	1	1
7425	0	0	0	0	12	1	0	11	0	0	1	1	4	0	1	0	0	0
7426	1	1	0	0	6	6	0	8	0	0	6	0	0	0	3	0	0	0
7427	0	0	0	0	14	10	6	12	0	0	6	2	1	2	12	2	0	0
7428	0	0	0	0	10	7	0	7	3	0	7	1	1	6	3	2	1	1
7429	2	4	2	1	2	15	1	4	0	0	1	1	3	0	0	2	0	0
7430	5	4	0	0	6	11	1	3	1	0	1	1	1	4	1	2	0	0
7431	4	5	0	0	10	10	0	4	0	0	6	0	0	5	3	2	1	0
7432	0	0	0	0	15	0	8	15	0	0	5	0	0	1	0	2	0	0
7433	6	6	0	0	6	7	2	8	1	0	4	1	1	2	0	2	0	0
7434	1	2	0	0	12	8	0	5	1	0	5	2	1	5	7	0	0	1
7435	1	1	3	3	1	9	3	7	0	0	1	2	1	3	1	2	0	0
7436	2	5	2	1	0	4	0	7	0	0	1	1	9	3	1	0	0	0
7437	0	0	0	0	2	14	0	2	0	0	7	3	1	2	2	2	0	0
7438	6	4	0	0	9	14	0	1	0	0	3	1	1	0	1	2	1	0
7439	3	2	0	0	1	5	2	6	0	0	9	1	1	2	5	2	0	0
7440	0	0	0	0	0	9	0	0	3	0	5	1	1	6	1	2	0	1
7441	3	5	0	0	6	6	0	1	0	0	6	1	1	3	3	2	0	0
7442	1	1	0	0	13	6	3	6	3	0	7	1	1	0	12	2	0	0
7443	0	0	0	0	10	14	0	7	0	0	7	1	1	0	7	2	0	1
7444	0	0	0	0	1	10	0	10	0	0	3	1	1	6	3	2	0	0
7445	6	6	0	0	6	6	3	8	3	0	6	0	0	0	1	2	0	1
7446	5	5	1	0	1	3	0	5	0	0	1	0	0	0	7	0	0	0
7447	5	5	0	0	3	15	0	1	2	0	7	1	1	8	1	2	0	0
7448	1	2	0	0	4	9	4	6	2	0	1	0	0	0	9	2	1	0
7449	3	7	3	3	13	11	0	3	0	0	5	1	1	2	1	2	0	0
7450	3	4	0	0	8	10	0	3	0	0	1	3	1	0	5	2	0	0
7451	0	0	0	0	6	13	5	10	0	1	6	1	1	2	12	2	1	0
7452	7	8	0	0	8	14	3	3	0	0	6	2	1	1	5	2	1	0
7453	3	6	0	0	9	8	3	9	2	0	3	1	1	6	12	2	0	1
7454	0	0	0	0	13	5	0	7	3	0	6	1	1	0	0	2	0	1
7455	5	8	3	2	7	14	4	8	0	0	7	2	1	2	1	2	1	0
7456	0	0	0	0	4	0	8	15	0	0	7	0	0	2	1	2	0	0
7457	0	0	0	0	15	6	0	8	0	0	7	0	0	0	1	0	1	0
7458	1	1	0	0	2	3	0	2	0	0	5	2	1	0	1	0	1	0
7459	7	8	0	0	3	15	3	9	0	1	6	1	1	5	0	2	1	0
7460	6	4	1	0	6	11	4	8	0	0	6	2	1	0	1	2	0	0
7461	2	3	0	0	13	8	0	2	0	0	6	1	9	0	3	2	0	0
7462	1	6	0	0	7	5	0	1	0	0	1	2	1	1	1	2	0	0
7463	0	0	2	3	0	11	2	4	1	0	6	1	1	0	5	2	0	0
7464	6	7	0	0	11	11	0	5	1	0	6	1	1	1	1	2	1	0
7465	1	2	0	0	4	0	0	13	0	0	7	0	0	3	1	2	1	1
7466	0	0	0	0	9	13	7	13	0	0	6	2	1	0	2	2	0	0
7467	0	0	0	0	13	1	0	14	0	0	5	1	1	0	0	2	0	0
7468	7	8	3	3	5	15	0	6	1	0	8	1	1	0	12	2	0	1
7469	0	0	0	0	11	6	0	4	0	0	7	1	1	7	1	0	0	0
7470	3	7	0	0	4	9	4	11	0	0	6	1	1	5	10	2	0	0
7471	0	0	0	0	4	13	0	1	3	0	7	3	1	5	1	2	0	1
7472	0	0	0	0	4	4	0	10	0	0	6	1	9	1	2	2	0	0
7473	7	8	0	0	11	11	6	8	1	0	6	1	1	4	2	2	1	1
7474	0	0	0	0	15	12	0	3	2	0	1	1	1	5	0	2	0	0
7475	0	0	0	0	9	0	8	15	0	1	6	0	1	2	1	2	0	0
7476	0	0	0	0	0	0	8	15	0	0	5	1	1	0	0	2	0	0
7477	3	6	0	0	3	6	0	5	0	0	5	0	0	6	9	2	0	0
7478	1	1	0	0	4	8	0	1	0	0	9	2	1	0	0	2	0	0
7479	6	6	0	0	2	14	2	7	0	1	6	1	1	6	1	2	0	0
7480	4	4	3	3	12	3	0	1	0	0	7	1	3	6	1	0	0	0
7481	0	0	0	0	0	3	0	14	0	0	7	0	0	0	0	2	0	0
7482	0	0	0	0	6	11	1	5	0	0	3	0	0	2	3	2	0	0
7483	0	0	0	0	13	6	0	13	0	1	6	0	5	0	3	2	0	0
7484	0	0	0	0	14	0	8	15	0	0	6	1	1	1	2	2	0	0
7485	0	0	0	0	6	7	0	6	0	0	6	1	1	6	3	0	1	0
7486	0	0	0	0	13	1	0	14	0	0	5	1	1	5	2	2	0	0
7487	4	7	0	0	10	9	0	0	0	0	5	2	1	0	10	0	0	0
7488	0	0	0	0	12	12	0	6	0	0	7	0	0	3	1	2	0	0
7489	0	0	3	2	6	14	2	5	0	0	7	0	1	0	1	2	1	0
7490	0	0	0	0	10	0	8	15	0	0	4	2	1	0	0	2	1	0
7491	7	8	1	1	6	15	1	9	1	0	1	1	1	0	0	2	0	0
7492	4	4	0	0	7	10	0	5	0	0	6	1	4	3	2	2	1	0
7493	0	0	0	0	5	2	7	14	0	0	4	2	1	1	0	2	0	0
7494	0	0	0	0	11	4	7	13	0	0	5	1	1	2	1	2	0	0
7495	5	5	0	0	5	9	0	6	0	0	1	1	1	1	1	2	0	0
7496	0	0	0	0	10	13	2	10	0	0	7	1	1	7	0	2	0	0
7497	0	0	0	0	2	0	8	15	0	0	1	1	1	4	0	2	0	0
7498	0	0	0	0	12	5	5	11	0	0	7	2	1	2	10	2	1	0
7499	3	2	0	0	14	11	0	1	0	0	6	1	4	0	3	2	0	0
7500	0	0	0	0	14	13	1	6	0	0	7	0	0	3	0	2	0	0
7501	2	2	0	0	11	6	6	12	0	0	3	1	1	5	0	2	0	0
7502	0	0	0	0	6	10	5	11	0	0	5	1	1	0	0	2	0	0
7503	2	5	0	0	7	11	0	0	3	0	7	1	1	6	9	2	1	1
7504	5	6	0	0	14	12	0	1	0	0	5	1	1	8	1	2	0	0
7505	0	0	0	0	2	15	0	6	0	0	6	1	1	0	0	2	1	0
7506	5	7	0	0	10	7	0	6	3	0	5	2	1	0	1	2	0	1
7507	0	0	0	0	5	8	0	2	0	0	6	0	7	8	3	2	1	0
7508	5	7	0	0	6	4	4	9	0	0	1	0	0	7	1	0	0	0
