record_id	revolving_util	age	past_due	debt_ratio	income	lines	real_estate	dependents	label
85340	3	14	0	2	13	10	1	0	0
85341	9	11	0	12	10	8	3	0	0
85342	6	1	0	15	2	3	1	0	0
85343	8	13	0	2	5	2	0	0	0
85344	11	12	0	4	10	2	1	0	0
85345	10	1	1	14	3	8	1	3	1
85346	2	12	0	3	2	11	0	0	0
85347	7	5	0	15	0	7	1	0	0
85348	9	12	1	11	7	9	0	2	0
85349	6	12	0	12	3	7	1	1	0
85350	2	12	0	9	7	6	3	0	0
85351	0	6	0	4	12	6	1	2	0
85352	0	13	0	3	9	8	0	1	0
85353	0	15	0	0	2	6	0	0	0
85354	10	7	1	2	11	5	0	2	0
85355	0	11	1	14	2	7	1	0	0
85356	0	0	0	6	1	3	0	0	0
85357	13	7	1	10	13	11	3	0	0
85358	4	9	0	14	8	6	2	2	0
85359	8	7	1	14	6	12	3	2	0
85360	5	2	0	2	5	3	0	2	0
85361	9	4	0	5	5	2	1	2	0
85362	8	14	0	11	11	13	1	0	0
85363	14	2	0	0	4	0	0	0	0
85364	8	13	0	10	2	12	0	0	0
85365	12	5	0	13	11	6	1	2	0
85366	12	3	0	13	1	4	1	0	0
85367	5	8	0	7	2	3	0	0	0
85368	4	4	0	2	15	5	0	0	0
85369	6	10	1	10	12	6	2	1	0
85370	10	7	0	13	14	10	3	1	0
85371	10	4	0	4	7	3	0	2	0
85372	0	3	0	8	3	2	1	0	0
85373	3	7	0	9	14	13	2	1	0
85374	3	10	0	2	14	9	0	0	0
85375	11	14	1	13	10	8	3	0	0
85376	12	10	0	7	11	6	1	1	0
85377	0	9	0	2	5	4	0	0	0
85378	7	7	1	1	7	8	0	2	0
85379	6	15	0	12	2	10	1	1	0
85380	10	9	0	2	9	1	0	2	0
85381	3	12	0	4	2	3	0	0	0
85382	0	9	0	5	10	10	1	0	0
85383	7	9	0	9	11	9	1	0	0
85384	13	7	1	8	11	4	2	1	0
85385	7	9	0	5	12	5	1	2	0
85386	9	4	0	15	5	10	2	0	0
85387	0	2	0	6	0	5	0	0	0
85388	1	10	0	8	15	13	3	0	0
85389	3	13	0	1	8	6	0	0	0
85390	4	10	0	4	0	2	0	2	0
85391	7	2	0	3	12	6	2	1	0
85392	1	12	0	3	14	5	2	1	0
85393	1	6	0	0	7	1	0	3	0
85394	7	3	0	12	1	7	1	0	0
85395	11	2	0	11	7	10	1	0	0
85396	0	6	0	4	3	3	0	2	0
85397	2	12	0	5	11	7	1	2	0
85398	12	5	0	13	9	10	1	3	0
85399	0	12	0	2	11	2	1	0	0
85400	11	6	0	15	11	12	1	1	1
85401	1	2	0	12	0	3	2	0	0
85402	14	4	1	12	7	5	1	0	1
85403	14	8	0	10	3	2	0	1	0
85404	0	15	0	4	10	10	1	0	0
85405	5	9	0	9	1	10	0	1	0
85406	1	15	0	0	13	9	0	0	0
85407	0	6	0	10	2	7	1	2	0
85408	12	0	1	13	0	9	0	0	1
85409	0	15	0	0	7	1	0	1	0
85410	8	15	0	5	1	2	0	0	0
85411	14	0	0	0	0	0	0	0	0
85412	5	0	0	14	4	12	1	0	0
85413	5	6	0	1	6	3	0	2	0
85414	9	11	0	14	15	13	3	2	0
85415	2	6	0	8	13	10	2	0	0
85416	7	15	1	13	3	9	1	0	0
85417	3	4	0	1	9	10	0	3	0
85418	3	12	0	11	9	9	2	3	0
85419	7	7	0	13	2	7	1	0	0
85420	6	13	0	1	15	2	0	0	0
85421	9	0	1	11	6	5	1	1	0
85422	6	11	0	1	15	8	3	1	0
85423	0	15	0	0	2	3	0	0	0
85424	9	6	0	9	5	4	2	3	0
85425	1	12	0	10	13	13	2	1	0
85426	11	2	0	4	4	6	0	0	0
85427	6	11	0	8	9	5	2	2	0
85428	11	14	0	7	6	5	0	0	0
85429	13	0	1	11	3	11	0	0	0
85430	11	0	1	4	4	4	0	0	0
85431	11	5	0	12	9	5	1	2	0
85432	6	2	0	1	11	6	0	1	0
85433	0	8	0	0	4	0	0	2	0
85434	9	15	0	13	12	11	3	0	0
85435	14	5	1	15	0	4	1	2	0
85436	14	5	0	4	13	2	0	1	0
85437	11	10	1	2	13	7	0	0	0
85438	0	6	0	10	4	5	1	0	0
85439	5	9	0	5	11	7	1	0	0
85440	14	3	1	4	9	6	0	1	0
85441	9	5	0	10	12	10	2	2	0
85442	14	6	0	15	9	10	1	2	0
85443	1	14	0	7	6	11	2	0	0
85444	14	1	1	5	0	5	0	2	1
85445	14	1	0	0	1	0	0	3	0
85446	12	12	1	14	2	7	2	0	0
85447	0	13	0	6	15	10	2	1	0
85448	8	1	0	12	7	7	2	2	0
85449	6	8	0	14	10	12	2	0	0
85450	9	6	0	4	15	8	2	3	0
85451	6	11	0	7	7	12	2	0	0
85452	5	7	1	5	13	12	3	0	0
85453	2	8	0	4	15	7	2	1	0
85454	0	10	0	11	12	5	2	0	0
85455	13	1	0	12	0	4	0	1	0
85456	9	4	0	14	8	10	2	0	1
85457	5	11	0	11	10	7	2	0	0
85458	0	11	0	5	4	5	1	1	0
85459	1	8	0	5	7	8	1	0	1
85460	8	12	0	12	15	7	3	0	0
85461	0	0	0	2	4	2	0	0	0
85462	1	4	0	15	6	9	2	0	0
85463	6	6	0	8	11	7	0	2	0
85464	14	8	1	12	6	3	1	2	0
85465	0	7	0	3	13	9	0	0	0
85466	11	12	0	13	10	13	3	0	0
85467	6	7	0	12	3	12	0	0	1
85468	14	9	0	2	12	0	0	3	1
85469	0	15	0	3	2	6	0	0	0
85470	12	3	0	2	1	1	0	0	0
85471	1	9	0	5	12	8	1	2	0
85472	3	12	0	9	14	7	2	0	0
85473	0	0	0	5	1	2	0	0	0
85474	10	7	0	14	6	3	1	2	0
85475	0	0	0	0	1	0	0	0	0
85476	3	13	0	12	9	6	3	0	0
85477	11	0	0	15	0	4	0	3	1
85478	5	13	0	8	12	13	3	0	0
85479	9	1	0	2	4	4	0	0	0
85480	3	4	0	2	1	10	0	0	0
85481	3	15	0	4	11	10	2	0	0
85482	7	12	0	9	12	12	2	0	0
85483	0	13	0	6	4	6	1	0	0
85484	11	6	0	10	7	1	1	0	0
85485	12	3	1	14	8	10	1	1	0
85486	8	7	1	4	9	10	0	0	0
85487	2	15	0	5	13	9	1	0	0
85488	0	3	0	11	9	4	1	2	0
85489	11	1	0	13	0	3	0	2	0
85490	3	8	0	3	10	6	1	0	0
85491	0	10	0	9	14	10	3	0	0
85492	2	9	0	10	5	7	1	2	0
85493	2	12	0	12	7	13	2	1	0
85494	7	3	0	8	14	13	3	3	0
85495	10	7	0	5	12	11	0	0	0
85496	14	2	1	11	3	6	1	1	0
85497	1	11	0	4	14	6	1	0	0
85498	9	6	0	9	11	7	1	1	0
85499	2	14	0	1	7	9	0	0	0
85500	0	5	0	13	13	3	2	3	0
85501	2	12	0	8	5	13	2	0	0
85502	10	13	0	15	2	8	1	0	0
85503	7	9	1	2	8	9	0	0	0
85504	14	14	1	1	5	1	0	0	1
85505	1	12	0	7	10	5	1	0	0
85506	5	0	0	10	4	3	1	0	0
85507	8	5	0	15	0	6	1	0	0
85508	0	3	0	12	4	3	1	0	0
85509	11	14	1	14	11	13	3	0	0
85510	14	0	0	8	1	0	0	0	0
85511	13	5	0	12	12	7	1	3	0
85512	12	4	0	12	10	6	2	3	0
85513	11	7	0	11	8	9	0	2	0
85514	4	7	1	3	15	12	2	3	0
85515	12	2	0	1	9	1	0	2	0
85516	3	12	0	1	15	10	0	0	0
85517	11	14	0	11	8	12	1	0	0
85518	6	14	0	10	14	7	2	0	0
85519	8	8	0	8	9	8	3	1	0
85520	5	1	0	3	8	6	0	3	0
85521	14	14	1	1	1	4	0	0	1
85522	12	13	0	6	9	5	1	1	0
85523	13	1	0	13	9	7	2	2	0
85524	6	15	0	10	7	12	1	0	0
85525	10	3	0	4	9	5	0	2	1
85526	7	5	0	5	13	10	1	0	0
85527	11	12	0	13	10	8	3	0	0
85528	9	10	0	8	9	8	1	0	0
85529	7	8	0	2	9	8	0	0	0
85530	2	12	0	2	15	4	1	1	0
85531	8	5	0	6	10	5	1	2	0
85532	0	9	1	8	11	8	1	2	0
85533	14	11	0	8	4	3	1	0	0
85534	11	5	1	4	13	2	1	0	0
85535	13	4	0	13	9	8	2	0	0
85536	14	11	0	4	2	3	0	0	0
85537	3	6	1	9	15	10	2	1	1
85538	2	13	0	0	6	1	0	0	0
85539	0	8	0	12	8	10	3	3	0
85540	6	9	1	6	5	8	0	1	0
85541	5	3	0	5	5	3	0	3	0
85542	0	11	0	3	9	4	1	0	0
85543	14	4	1	14	4	6	2	3	0
85544	6	4	0	14	4	12	2	1	0
85545	3	12	0	8	2	9	1	1	0
85546	9	12	0	4	6	4	0	1	1
85547	1	13	0	10	6	3	1	0	0
85548	2	8	0	3	8	10	1	0	0
85549	14	0	1	3	6	1	0	0	0
85550	8	12	1	8	3	11	1	0	0
85551	1	14	0	3	4	7	1	0	0
85552	2	13	0	6	12	9	2	0	0
85553	7	14	1	14	1	3	2	0	0
85554	13	1	0	11	7	7	1	0	0
85555	8	3	0	8	10	8	1	3	0
85556	1	13	1	15	0	13	3	2	0
85557	13	12	0	1	6	5	0	0	1
85558	5	9	1	6	12	5	1	0	0
85559	9	3	0	12	6	8	1	1	0
85560	0	15	0	5	5	11	1	0	0
85561	11	14	1	9	6	10	1	0	0
85562	10	2	1	14	0	6	1	0	0
85563	14	3	0	12	7	2	1	3	0
85564	5	0	0	0	10	1	0	0	0
85565	9	0	0	5	0	3	0	0	1
85566	0	13	0	7	14	13	2	0	0
85567	13	6	1	11	2	8	1	2	0
85568	0	5	0	7	9	4	1	0	0
85569	13	10	1	13	5	9	1	0	0
85570	9	2	0	10	3	7	1	2	0
85571	11	12	0	13	14	12	2	0	1
85572	12	13	0	14	7	13	3	0	0
85573	3	15	0	10	5	4	1	0	0
85574	8	9	1	9	13	13	1	3	0
85575	6	9	0	2	12	10	0	1	0
85576	6	0	0	1	1	8	0	0	0
85577	7	15	0	10	1	4	0	0	0
85578	0	7	0	4	0	12	0	0	0
85579	5	6	0	9	3	7	0	1	0
85580	3	12	0	8	12	8	2	0	0
85581	11	5	0	10	9	7	1	3	0
85582	13	6	0	5	4	5	0	3	1
85583	5	5	0	7	11	8	1	1	0
85584	4	2	0	4	11	12	2	0	0
85585	13	12	0	11	15	11	2	0	0
85586	0	10	0	8	11	4	2	3	0
85587	2	2	0	1	15	7	0	0	0
85588	11	8	0	15	4	13	2	2	0
85589	11	4	0	13	3	10	1	2	0
85590	0	15	0	7	1	4	1	0	0
85591	1	9	0	9	10	8	1	0	0
85592	14	0	0	9	0	0	0	0	0
85593	3	5	0	2	11	3	0	1	0
85594	1	15	0	1	2	10	0	0	0
85595	7	2	0	6	14	7	3	2	0
85596	2	8	0	5	10	7	1	1	0
85597	11	12	0	9	4	13	0	0	0
85598	0	9	1	6	5	11	1	1	0
85599	7	5	0	14	6	13	2	0	0
85600	14	12	0	0	5	0	0	0	0
85601	7	7	0	6	2	8	0	0	0
85602	5	8	0	11	9	13	2	1	0
85603	14	12	1	12	9	10	2	0	1
85604	12	7	1	8	11	12	1	2	1
85605	0	13	0	14	1	6	1	0	0
85606	0	5	0	1	15	5	0	1	0
85607	6	1	0	0	8	0	0	0	0
85608	14	6	0	14	11	10	2	1	0
85609	12	6	0	12	7	4	2	1	0
85610	13	1	0	9	15	11	2	2	0
85611	14	14	1	10	3	1	0	1	1
85612	6	0	0	11	10	11	2	0	0
85613	14	11	0	3	15	7	0	0	0
85614	2	14	0	8	15	13	3	0	0
85615	8	4	0	12	9	10	2	0	0
85616	8	0	0	6	8	3	0	0	0
85617	7	3	0	11	12	10	1	1	0
85618	7	6	0	11	12	7	2	0	0
85619	8	0	0	0	3	4	0	0	0
85620	12	0	0	1	0	0	0	0	1
85621	12	3	0	13	13	6	2	1	0
85622	14	0	1	0	3	0	0	0	0
85623	14	2	0	9	2	4	0	3	0
85624	9	8	1	0	15	10	0	0	1
85625	14	7	0	4	4	3	0	2	0
85626	4	15	1	4	3	11	0	0	0
85627	5	14	0	0	12	2	0	0	0
85628	9	12	1	11	8	8	2	1	0
85629	11	10	0	8	14	6	2	0	0
85630	10	7	0	8	14	5	2	0	0
85631	14	1	0	0	1	0	0	3	0
85632	11	15	1	13	7	10	2	0	1
85633	1	14	0	11	3	6	1	0	0
85634	6	15	1	5	11	11	0	0	0
85635	1	13	0	12	2	9	1	0	0
85636	1	14	0	7	5	8	1	0	0
85637	2	13	0	8	12	10	1	0	0
85638	3	15	0	1	1	5	0	0	0
85639	1	15	0	0	12	10	0	0	0
85640	5	8	0	5	1	3	1	0	0
85641	6	9	0	5	14	13	1	3	0
85642	11	7	0	2	2	7	0	1	0
85643	5	9	0	15	0	2	0	0	0
85644	1	10	0	5	15	3	1	0	0
85645	14	4	1	8	4	1	1	3	0
85646	2	13	0	1	5	3	0	0	0
85647	6	8	1	6	15	13	2	1	0
85648	4	10	0	4	6	12	0	0	0
85649	13	9	1	10	7	5	1	2	1
85650	1	12	0	5	12	11	1	1	0
85651	8	12	1	1	15	9	0	1	0
85652	12	2	0	5	5	3	0	3	1
85653	8	15	0	3	6	6	0	0	0
85654	14	13	0	2	0	3	0	0	0
85655	2	13	0	7	5	7	0	0	0
85656	0	12	0	15	4	5	1	0	0
85657	3	4	0	10	9	6	2	2	0
85658	2	10	0	0	4	6	0	0	0
85659	9	7	0	2	2	6	0	1	0
85660	3	5	0	14	11	9	3	0	0
85661	14	1	0	0	1	0	0	2	0
85662	10	10	0	12	15	12	3	0	0
85663	12	9	0	9	6	5	1	1	1
85664	1	4	1	14	11	8	2	1	0
85665	7	8	0	12	4	7	2	0	0
85666	7	12	0	5	14	8	1	0	0
85667	6	13	0	1	10	2	0	0	0
85668	9	0	0	7	2	8	0	0	0
85669	0	15	0	2	5	6	0	0	0
85670	9	7	0	4	14	13	0	3	0
85671	9	12	1	7	15	11	2	1	0
85672	8	8	0	15	1	10	1	2	0
85673	14	0	0	0	0	0	0	0	0
85674	2	0	0	2	0	0	0	0	0
85675	12	1	0	10	9	6	2	1	0
85676	3	13	0	11	2	6	2	0	0
85677	5	9	0	11	9	12	1	0	0
85678	12	12	1	15	1	10	2	0	0
85679	3	10	1	3	13	12	1	0	0
85680	0	13	0	3	3	5	0	0	0
85681	14	1	0	14	3	0	1	0	1
85682	8	4	0	13	10	12	2	2	0
85683	11	6	0	5	6	1	0	0	0
85684	12	9	1	14	13	12	3	2	0
85685	6	10	0	11	12	10	2	2	0
85686	8	3	1	9	1	7	0	0	0
85687	10	4	0	4	2	1	0	0	0
85688	12	0	0	3	1	5	0	0	0
85689	8	12	0	8	10	8	2	0	0
85690	14	8	1	1	15	13	0	1	1
85691	2	15	0	2	10	2	0	0	0
85692	6	1	0	12	8	2	2	0	0
85693	1	15	0	3	6	5	0	0	0
85694	14	7	0	0	13	0	0	0	0
85695	9	6	0	10	11	5	1	2	0
85696	0	6	0	13	5	13	1	0	0
85697	8	4	0	3	11	4	0	3	0
85698	1	2	1	11	13	12	3	0	0
85699	1	14	1	2	11	11	1	0	0
85700	10	7	0	10	0	3	0	2	0
85701	5	12	1	7	11	5	1	0	0
85702	7	7	0	5	15	13	2	1	0
85703	2	10	0	8	11	6	1	1	0
85704	11	6	0	10	5	6	2	0	0
85705	12	1	1	2	2	6	0	0	0
85706	1	14	0	7	0	5	0	0	0
85707	7	10	0	15	0	4	1	0	0
85708	0	15	0	4	3	10	0	0	0
85709	9	14	0	8	14	11	1	0	0
85710	8	6	0	9	10	7	1	2	0
85711	0	6	0	5	13	2	1	1	0
85712	4	10	1	12	2	13	2	0	0
85713	8	15	0	13	3	9	1	0	0
85714	4	6	0	6	6	11	1	2	0
85715	3	13	0	1	7	6	0	0	0
85716	12	7	0	11	14	12	2	3	0
85717	3	3	0	10	9	7	2	2	0
85718	0	7	0	6	2	3	1	0	0
85719	14	2	0	15	0	3	0	0	0
85720	4	10	0	5	13	5	2	0	0
85721	0	12	0	0	10	10	0	3	0
85722	0	10	0	10	11	10	2	2	0
85723	10	7	0	15	1	4	1	2	0
85724	2	11	0	7	9	7	2	0	0
85725	7	5	0	10	11	10	2	2	0
85726	10	0	0	12	2	5	1	0	0
85727	3	14	0	1	13	13	1	0	0
85728	1	4	0	14	3	5	1	3	0
85729	3	4	0	11	9	7	2	2	0
85730	11	1	0	7	10	7	1	3	0
85731	14	1	1	3	4	0	0	1	1
85732	4	2	0	5	12	11	2	0	0
85733	10	2	0	10	9	13	1	1	0
85734	0	9	0	7	13	6	1	3	0
85735	0	7	0	5	11	10	1	0	0
85736	11	2	0	10	12	5	2	0	0
85737	7	3	0	10	1	2	0	2	0
85738	3	10	0	2	9	7	1	0	0
85739	5	11	0	9	12	7	2	0	0
85740	0	14	0	0	13	12	0	0	0
85741	2	10	0	7	11	5	1	1	0
85742	0	9	0	9	7	13	1	0	0
85743	5	12	0	12	8	9	2	2	0
85744	0	15	0	2	11	13	2	0	0
85745	14	1	0	3	2	3	0	0	0
85746	0	4	0	4	15	10	3	1	0
85747	5	3	0	4	15	8	2	2	0
85748	2	0	1	2	9	4	0	1	0
85749	5	5	0	6	13	10	1	1	0
85750	4	13	0	6	6	9	1	1	0
85751	10	2	0	5	3	4	0	2	0
85752	5	14	0	13	6	13	1	1	0
85753	9	10	0	5	13	5	1	0	0
85754	7	4	0	2	13	4	0	3	0
85755	0	14	0	5	10	4	1	0	0
85756	9	1	0	4	2	8	0	0	1
85757	12	4	1	11	1	4	1	3	0
85758	8	8	1	6	2	12	0	0	1
85759	9	5	0	12	4	8	1	0	0
85760	0	0	1	2	2	3	0	0	0
85761	9	12	1	12	15	13	3	2	0
85762	7	3	0	14	7	8	2	0	0
85763	6	10	0	1	10	1	0	0	0
85764	8	6	0	7	12	6	2	0	1
85765	3	9	0	6	14	12	1	1	0
85766	8	14	0	10	3	6	1	0	0
85767	5	10	0	5	14	7	1	3	0
85768	0	10	0	5	15	5	3	0	0
85769	6	8	0	7	15	7	2	0	0
85770	12	2	0	6	4	4	0	1	1
85771	3	11	0	0	5	1	0	0	0
85772	5	5	0	7	10	11	1	3	0
85773	6	3	0	8	10	5	1	3	0
85774	6	7	1	9	12	2	1	3	0
85775	3	12	0	7	4	1	2	0	0
85776	10	13	0	2	6	3	0	0	0
85777	2	15	0	0	9	2	0	0	0
85778	1	3	0	12	7	10	1	1	0
85779	11	11	0	5	14	12	1	0	0
85780	11	8	0	14	5	5	2	2	0
85781	0	4	0	8	15	8	3	1	0
85782	10	5	0	13	9	9	2	0	0
85783	5	12	0	8	6	5	1	0	0
85784	13	0	0	8	1	2	0	0	0
85785	3	15	0	1	7	4	0	0	0
85786	2	5	0	2	6	8	0	0	1
85787	4	9	0	14	15	11	3	3	0
85788	6	7	1	10	13	11	2	3	0
85789	14	3	1	15	0	6	1	3	1
85790	4	4	0	14	4	3	3	0	0
85791	0	15	0	6	5	8	1	1	0
85792	14	4	1	2	9	1	0	3	1
85793	14	6	0	14	4	1	0	2	0
85794	9	3	0	8	4	7	1	0	0
85795	14	14	1	10	2	6	1	0	1
85796	0	14	0	8	11	12	2	0	0
85797	13	4	1	5	9	4	0	3	1
85798	0	2	0	2	15	6	1	0	0
85799	1	13	0	9	6	8	1	1	0
85800	10	7	0	8	13	9	2	0	0
85801	4	13	0	4	14	4	2	0	0
85802	6	3	1	2	6	4	0	0	1
85803	5	14	0	3	14	7	0	1	0
85804	7	4	0	15	0	3	1	3	0
85805	3	5	0	5	15	9	2	1	0
85806	1	11	0	8	10	12	2	0	0
85807	8	9	0	10	10	13	2	0	0
85808	6	8	0	6	4	9	0	2	0
85809	1	15	0	0	3	12	0	0	0
85810	9	12	1	7	15	13	2	0	0
85811	11	10	1	13	12	13	3	3	1
85812	7	9	0	4	15	4	2	0	0
85813	3	8	0	6	11	7	2	1	0
85814	0	14	0	0	0	3	0	0	0
85815	7	4	0	2	9	1	0	0	0
85816	2	10	0	2	7	9	1	0	0
85817	14	10	1	9	6	3	0	2	0
85818	7	11	0	14	14	13	3	0	0
85819	10	2	0	6	11	11	1	0	0
85820	9	7	0	6	7	5	0	0	0
85821	14	2	0	4	3	1	0	2	0
85822	5	0	0	3	5	9	0	0	0
85823	5	10	0	10	4	5	1	0	0
85824	14	10	0	6	11	2	1	1	0
85825	6	3	0	11	7	7	2	1	0
85826	14	6	1	4	4	6	0	0	1
85827	4	12	0	3	12	4	1	0	0
85828	4	8	0	7	1	3	0	0	0
85829	8	12	0	10	7	12	1	0	0
85830	3	8	0	3	14	10	2	0	0
85831	6	7	0	10	9	6	2	0	0
85832	6	10	1	12	7	8	3	2	0
85833	3	6	0	13	6	3	1	3	0
85834	12	4	0	13	1	7	1	2	0
85835	12	8	1	14	6	12	1	2	1
85836	9	5	0	10	4	8	1	0	0
85837	11	5	0	12	10	8	2	1	0
85838	14	1	0	6	1	0	0	0	0
85839	4	4	0	15	5	12	3	1	0
85840	11	11	1	11	9	13	2	1	0
85841	3	3	0	10	8	3	2	1	0
85842	5	3	0	6	13	7	2	3	0
85843	7	5	0	4	13	7	1	0	0
85844	13	11	0	12	9	12	2	0	0
85845	7	2	0	13	4	9	2	0	0
85846	2	11	0	10	11	11	3	0	0
85847	10	9	0	9	10	10	1	1	0
85848	5	0	1	3	3	1	0	0	0
85849	8	3	1	8	10	12	2	1	0
85850	0	11	0	3	12	2	1	1	0
85851	5	3	0	7	4	7	1	2	0
85852	12	1	1	2	9	3	0	3	0
85853	9	7	0	6	13	5	1	0	0
85854	0	3	0	8	2	2	0	3	0
85855	6	6	0	15	0	12	2	1	0
85856	13	9	0	4	9	8	0	1	0
85857	3	8	0	4	13	3	1	1	0
85858	11	2	0	4	11	3	0	0	0
85859	4	15	0	10	7	11	1	0	0
85860	0	13	0	6	11	13	1	0	0
85861	9	10	0	14	8	10	1	1	0
85862	8	4	0	2	3	4	0	0	0
85863	8	13	0	6	15	5	2	0	0
85864	1	5	0	8	15	9	2	0	0
85865	6	3	0	11	14	7	2	0	0
85866	11	1	0	6	6	4	0	0	0
85867	2	3	0	0	8	8	0	1	0
85868	4	6	0	15	0	3	1	2	0
85869	0	13	0	0	8	3	0	0	0
85870	13	8	1	14	4	9	2	0	1
85871	12	8	0	9	15	13	1	3	0
85872	12	4	0	9	8	7	0	2	0
85873	8	7	0	12	5	8	2	1	0
85874	7	0	0	8	0	6	0	0	0
85875	6	6	0	8	13	12	2	2	0
85876	14	1	1	5	4	7	0	0	1
85877	10	2	0	15	0	9	1	0	0
85878	7	6	1	12	15	12	3	3	1
85879	1	12	0	11	15	13	2	0	0
85880	3	8	1	5	7	5	1	1	0
85881	13	2	1	4	4	2	0	0	0
85882	3	0	0	13	0	4	0	0	0
85883	0	13	0	0	13	5	0	0	0
85884	4	7	0	8	3	10	1	2	0
85885	7	1	0	5	5	12	0	0	0
85886	2	6	0	2	12	8	0	3	0
85887	0	13	0	4	12	10	1	1	0
85888	9	13	0	9	13	10	1	1	0
85889	10	10	1	4	15	7	1	0	0
85890	9	12	0	11	6	13	2	0	0
85891	0	12	0	0	7	0	0	0	0
85892	1	1	0	2	3	3	0	0	0
85893	6	12	0	10	7	7	1	0	0
85894	0	13	1	6	12	11	1	0	0
85895	14	9	0	11	7	4	1	2	0
85896	13	2	0	13	8	6	3	1	0
85897	2	13	0	6	14	12	3	0	0
85898	12	1	0	5	2	8	0	3	0
85899	10	3	1	15	1	13	1	0	0
85900	8	13	0	10	15	13	3	1	0
85901	4	13	0	8	7	4	1	0	0
85902	0	5	0	12	9	12	2	0	0
85903	0	13	0	13	2	10	1	0	0
85904	9	2	0	14	5	5	1	1	0
85905	10	1	0	2	3	1	0	1	0
85906	14	0	1	4	3	4	0	2	0
85907	11	9	0	8	6	4	1	1	0
85908	2	13	0	6	15	4	2	1	0
85909	5	10	0	14	7	10	2	0	0
85910	14	0	0	0	6	0	0	0	1
85911	1	7	0	4	12	3	1	1	0
85912	3	12	0	3	14	10	1	1	0
85913	5	10	0	7	6	4	2	0	0
85914	3	10	1	7	2	7	0	0	0
85915	8	0	0	1	0	1	0	0	0
85916	14	3	1	6	3	2	0	2	0
85917	11	13	1	8	15	13	2	0	0
85918	1	5	0	4	12	10	1	2	0
85919	7	5	0	12	13	12	3	3	0
85920	10	8	0	12	14	12	3	1	0
85921	8	9	0	14	11	13	2	0	0
85922	10	3	0	9	10	7	1	2	0
85923	0	15	0	1	0	3	0	0	0
85924	4	15	1	5	11	11	0	1	0
85925	14	0	0	2	1	1	0	0	0
85926	7	5	1	6	9	7	1	2	0
85927	11	9	1	14	10	13	2	1	0
85928	3	4	0	7	10	4	2	3	0
85929	8	6	0	11	10	13	1	0	0
85930	11	14	0	12	7	8	2	2	0
85931	10	4	0	13	1	8	0	2	0
85932	0	5	0	5	7	2	1	2	0
85933	11	9	0	5	15	4	1	2	0
85934	7	9	0	6	15	10	2	0	0
85935	2	9	0	4	10	7	1	0	0
85936	2	14	0	6	5	4	1	0	0
85937	4	3	1	13	1	9	1	0	0
85938	3	9	0	15	4	13	3	1	1
85939	10	14	0	12	10	10	3	1	0
85940	10	9	1	14	5	7	1	0	0
85941	0	15	0	0	3	5	0	1	0
85942	0	4	0	13	4	5	2	2	0
85943	6	11	0	13	2	10	1	1	0
85944	0	0	0	0	1	1	0	0	0
85945	0	10	0	11	12	9	3	3	0
85946	12	7	0	13	4	10	1	1	0
85947	6	2	0	10	15	13	3	3	0
85948	8	9	0	5	12	12	1	0	0
85949	9	2	0	3	2	1	0	0	0
85950	0	10	0	5	4	10	1	0	0
85951	6	3	0	9	3	2	1	0	0
85952	10	0	0	0	3	1	0	0	0
85953	2	10	0	4	14	8	1	2	0
85954	5	0	0	3	7	4	1	0	0
85955	10	12	0	10	15	13	2	1	0
85956	6	14	0	14	5	13	1	0	0
85957	10	12	1	7	10	3	2	1	0
85958	6	15	0	14	0	9	1	0	0
85959	8	10	0	12	5	10	2	1	0
85960	12	7	0	14	6	10	1	2	0
85961	2	10	0	4	13	10	2	0	0
85962	5	8	0	15	3	7	1	0	0
85963	13	2	0	10	3	6	1	0	0
85964	0	13	0	7	5	6	1	1	0
85965	5	14	0	4	15	13	3	1	0
85966	5	9	0	6	13	10	1	3	0
85967	13	5	0	13	2	6	1	0	0
85968	0	13	0	11	4	4	2	1	0
85969	6	0	0	10	0	5	0	0	0
85970	5	2	0	4	4	3	0	1	0
85971	10	13	0	14	7	12	1	2	0
85972	0	14	0	2	14	6	1	0	0
85973	13	3	0	15	9	6	2	0	0
85974	4	13	0	5	13	7	2	0	0
85975	0	13	0	0	5	0	0	0	0
85976	12	13	1	13	11	10	2	1	0
85977	9	9	0	13	9	11	1	1	0
85978	4	8	0	11	4	10	1	1	0
85979	7	14	0	1	14	2	0	0	0
85980	0	15	0	0	4	11	0	0	0
85981	0	1	0	3	1	5	0	2	0
85982	0	1	0	3	0	6	0	0	0
85983	0	0	1	0	5	9	0	0	0
85984	8	10	0	12	6	11	0	2	0
85985	0	12	0	11	15	9	3	2	0
85986	7	6	1	14	2	10	2	3	1
85987	2	15	0	2	14	7	1	0	0
85988	0	7	0	13	2	11	1	2	0
85989	5	3	0	4	2	3	0	0	0
85990	5	6	0	9	13	13	2	1	0
85991	4	11	0	2	15	4	1	0	0
85992	12	7	0	13	10	4	2	2	0
85993	1	7	0	0	2	5	0	0	0
85994	7	6	0	13	4	12	2	2	0
85995	3	15	0	0	3	1	0	0	0
85996	14	10	0	15	4	6	2	0	0
85997	2	12	0	3	14	10	3	0	0
85998	0	7	0	14	4	11	1	0	0
85999	5	7	0	7	14	10	2	3	0
86000	14	1	0	5	4	6	0	0	0
86001	6	3	0	5	9	3	0	3	1
86002	3	15	0	5	6	10	0	0	0
86003	10	3	0	10	4	7	1	2	0
