record_id	age	decile_score	priors_count	days_b_screening_arrest	is_recid	c_charge_degree	sex	age_cat	score_text	race	label
1709	15	0	6	1	1	1	0	1	1	2	1
1710	3	3	1	3	0	1	0	2	2	0	0
1711	14	3	5	3	1	1	0	1	2	0	1
1712	3	0	0	3	0	0	0	2	2	0	0
1713	9	0	0	3	0	1	0	0	1	3	0
1714	11	0	7	0	1	1	0	0	2	0	0
1715	10	0	6	4	1	1	0	0	0	0	1
1716	5	3	2	3	1	0	0	0	1	0	1
1717	9	3	0	3	1	1	0	0	1	0	1
1718	7	5	3	3	0	0	0	0	0	0	0
1719	13	5	6	3	0	1	0	1	1	2	0
1720	3	0	0	4	0	0	1	2	2	2	0
1721	8	0	0	4	0	0	0	0	1	0	0
1722	1	1	3	2	1	1	0	2	0	0	1
1723	4	1	1	3	1	0	0	0	1	0	1
1724	5	5	2	3	1	1	0	0	2	2	1
1725	1	5	1	3	1	0	0	2	1	2	0
1726	6	7	3	4	1	1	1	0	2	2	1
1727	13	7	3	1	0	1	0	1	1	2	0
1728	15	1	6	3	1	1	0	1	1	2	1
1729	12	1	3	4	1	1	0	0	0	0	1
1730	1	4	0	3	0	1	0	2	1	0	0
1731	6	4	0	3	0	1	0	0	1	0	0
1732	6	0	7	3	1	1	0	0	0	0	1
1733	3	0	2	4	1	1	0	2	2	0	1
1734	5	4	1	3	1	1	1	0	2	2	1
1735	15	4	3	4	1	1	0	1	1	2	1
1736	11	5	3	3	0	1	0	0	1	2	0
1737	7	5	4	3	1	1	0	0	1	0	1
1738	11	1	3	4	1	1	1	0	1	3	1
1739	9	1	0	3	1	0	1	0	1	0	1
1740	9	5	4	3	1	1	1	0	0	0	1
1741	15	5	1	3	0	1	0	1	1	2	0
1742	7	2	3	3	1	0	0	0	2	0	1
1743	9	2	4	1	0	1	0	0	1	2	0
1744	15	2	1	1	0	0	0	1	1	2	0
1745	9	2	2	3	0	1	0	0	1	2	0
1746	4	2	6	4	1	0	0	0	1	2	1
1747	15	2	0	3	0	1	0	1	2	2	0
1748	8	4	5	0	1	0	0	0	0	0	0
1749	13	4	6	0	1	1	0	1	1	2	1
1750	5	1	7	4	1	0	0	0	0	0	1
1751	8	1	2	3	1	1	1	0	2	0	1
1752	5	8	4	1	0	0	0	0	1	2	0
1753	11	8	1	4	0	1	1	0	2	0	0
1754	9	5	0	3	0	0	0	0	1	5	0
1755	11	5	0	3	1	1	1	0	1	2	1
1756	5	2	0	4	0	1	1	0	1	2	0
1757	7	2	4	4	1	1	1	0	0	2	1
1758	2	1	1	3	1	1	0	2	2	0	1
1759	6	1	0	4	0	1	0	0	1	3	0
1760	0	1	2	0	1	1	0	2	0	0	1
1761	15	1	7	0	1	1	0	1	1	2	1
1762	14	8	7	4	0	0	0	1	1	0	0
1763	12	8	5	3	1	1	0	0	0	0	1
1764	5	8	3	4	1	1	0	0	2	2	1
1765	11	8	3	3	0	0	0	0	1	0	0
1766	11	0	3	3	0	1	1	0	1	5	0
1767	14	0	3	3	0	0	1	1	1	0	0
1768	3	5	1	3	1	1	0	2	1	5	1
1769	11	5	3	3	0	1	0	0	1	2	0
1770	4	5	2	3	1	1	0	0	1	0	1
1771	11	5	3	3	1	0	0	0	1	2	1
1772	14	5	0	3	0	1	0	1	1	2	0
1773	14	5	1	1	0	1	0	1	1	2	0
1774	3	1	2	4	1	1	0	2	1	0	1
1775	5	1	0	3	1	1	0	0	1	5	1
1776	9	5	5	0	1	1	0	0	1	2	1
1777	2	5	1	0	0	1	0	2	1	0	0
1778	9	0	4	4	1	1	0	0	1	2	0
1779	2	0	3	3	1	1	0	2	2	3	1
1780	10	0	6	3	1	1	0	0	2	0	1
1781	10	0	3	3	1	1	0	0	1	3	1
1782	1	1	2	3	1	1	0	2	2	0	1
1783	1	1	2	2	1	1	0	2	0	2	1
1784	9	1	4	3	1	0	0	0	1	0	1
1785	1	1	2	1	1	1	0	2	1	0	1
1786	9	0	1	4	0	0	0	0	1	2	0
1787	4	0	2	0	0	1	0	0	1	2	0
1788	12	7	7	3	1	0	1	0	0	2	1
1789	12	7	7	4	1	1	0	0	0	2	1
1790	4	6	0	2	1	0	0	0	1	0	1
1791	3	6	0	3	0	1	0	2	1	2	0
1792	14	1	6	0	1	1	0	1	2	0	1
1793	6	1	0	3	0	1	0	0	1	5	0
1794	10	1	0	4	0	0	0	0	1	5	0
1795	1	1	1	2	0	0	1	2	1	0	0
1796	5	1	6	3	1	1	0	0	0	0	1
1797	13	1	7	3	1	0	1	1	0	0	1
1798	15	2	0	3	0	0	0	1	1	2	0
1799	5	2	4	0	1	1	0	0	0	0	1
1800	12	8	1	3	1	0	0	0	1	3	1
1801	0	8	0	3	0	1	0	2	0	0	0
1802	14	3	5	4	1	1	0	1	1	2	1
1803	7	3	0	4	0	1	0	0	1	3	0
1804	1	8	0	4	1	0	1	2	2	0	1
1805	14	8	1	3	0	0	1	1	1	2	0
1806	4	4	1	3	1	1	1	0	1	0	1
1807	11	4	2	3	0	1	1	0	1	0	0
1808	6	6	0	3	1	0	0	0	1	2	1
1809	8	6	0	3	0	0	0	0	1	5	0
1810	12	6	0	3	0	1	0	0	1	0	0
1811	4	6	0	3	0	0	1	0	1	0	0
1812	4	8	4	3	0	1	0	0	2	0	0
1813	14	8	3	3	1	0	0	1	1	2	1
1814	9	8	0	3	0	1	1	0	1	3	0
1815	11	8	6	4	1	0	1	0	1	2	1
1816	13	2	0	3	0	0	0	1	1	2	0
1817	1	2	0	3	0	1	0	2	0	0	0
1818	12	0	1	1	0	0	0	1	1	3	0
1819	1	0	0	3	0	1	0	2	0	0	0
1820	6	1	0	3	1	1	1	0	1	3	1
1821	2	1	3	3	1	1	0	2	1	2	1
1822	8	7	3	3	1	0	0	0	1	0	1
1823	13	7	2	3	0	0	0	1	1	2	0
1824	7	4	1	4	0	1	1	0	1	2	0
1825	2	4	4	4	1	1	0	2	0	0	1
1826	12	4	0	3	1	0	0	1	1	3	1
1827	4	4	3	3	1	1	0	0	2	0	1
1828	15	4	2	3	0	0	0	1	1	0	0
1829	9	4	3	3	1	1	0	0	1	0	1
1830	8	0	0	3	0	1	0	0	1	5	0
1831	12	0	7	3	1	1	0	0	1	0	1
1832	10	4	3	3	0	1	0	0	0	2	0
1833	6	4	1	3	0	1	0	0	0	0	0
1834	9	1	6	4	1	0	0	0	2	0	1
1835	13	1	3	3	0	1	0	1	1	2	0
1836	8	2	5	4	1	1	0	0	2	0	1
1837	6	2	1	4	0	1	0	0	2	0	0
1838	1	5	1	3	0	1	0	2	2	0	0
1839	11	5	0	2	0	1	1	0	1	5	0
1840	7	0	1	0	0	1	1	0	1	2	0
1841	6	0	3	4	0	1	1	0	1	2	0
1842	5	3	0	3	0	0	0	0	1	0	0
1843	11	3	1	4	0	0	1	0	1	2	0
1844	12	7	1	0	0	0	1	0	1	2	0
1845	2	7	3	3	0	1	0	2	0	0	0
1846	3	7	1	3	1	0	0	2	2	0	1
1847	2	7	3	3	1	0	0	2	1	0	1
1848	13	0	0	2	0	0	1	1	1	0	0
1849	11	0	0	3	1	1	0	0	1	5	1
1850	9	0	1	3	0	0	0	0	1	0	0
1851	9	0	7	1	0	1	0	0	2	0	0
1852	6	3	6	3	1	1	0	0	0	0	1
1853	0	3	0	3	1	1	0	2	2	2	1
1854	1	5	0	3	0	1	1	2	0	0	0
1855	11	5	2	3	1	0	0	0	1	0	1
1856	10	2	0	3	1	1	0	0	1	5	1
1857	13	2	1	3	0	1	1	1	1	0	0
1858	8	6	0	3	0	0	0	0	1	3	0
1859	6	6	1	4	1	0	1	0	2	2	1
1860	12	0	0	4	1	0	1	0	1	2	1
1861	1	0	2	0	1	1	0	2	1	2	1
1862	8	2	0	4	0	1	0	0	0	0	0
1863	2	2	5	3	1	1	0	2	0	0	1
1864	0	1	1	3	1	0	0	2	1	0	1
1865	6	1	0	3	0	1	0	0	1	0	0
1866	15	6	7	3	1	0	0	1	1	0	1
1867	8	6	7	4	0	1	1	0	0	2	0
1868	7	2	0	3	1	1	0	0	0	2	1
1869	2	2	3	4	0	1	0	2	2	0	0
1870	13	7	3	3	0	1	0	1	1	0	0
1871	9	7	3	3	0	0	0	0	2	2	0
1872	6	6	5	3	0	0	0	0	2	0	0
1873	8	6	0	3	0	0	1	0	1	0	0
1874	15	2	0	4	0	1	0	1	1	5	0
1875	14	2	3	3	1	1	0	1	1	2	1
1876	7	0	7	3	1	1	0	0	0	0	1
1877	1	0	0	4	0	1	0	2	2	3	0
1878	1	8	0	3	0	1	0	2	1	5	0
1879	13	8	0	3	0	0	0	1	2	2	0
1880	4	1	0	3	0	1	0	0	1	3	0
1881	9	1	2	3	0	1	0	0	1	2	0
1882	2	3	2	1	1	1	0	2	0	0	1
1883	11	3	1	3	0	1	1	0	1	0	0
1884	14	2	7	3	1	1	0	1	0	0	1
1885	4	2	4	3	1	1	1	0	2	0	1
1886	13	5	3	1	0	1	0	1	1	2	0
1887	14	5	1	3	1	1	0	1	1	2	1
1888	10	3	1	4	0	0	1	0	2	0	0
1889	10	3	6	4	1	0	0	0	1	0	1
1890	13	0	4	4	1	1	0	1	0	2	1
1891	11	0	1	3	1	1	0	0	1	5	1
1892	4	3	1	4	0	1	0	0	1	2	0
1893	2	3	0	3	0	0	1	2	1	0	0
1894	6	8	0	4	0	1	0	0	1	0	0
1895	12	8	5	3	1	1	0	0	2	0	0
1896	4	8	2	4	1	0	0	0	1	2	1
1897	1	8	1	0	0	1	0	2	1	0	0
1898	6	1	6	3	0	0	0	0	0	0	0
1899	14	1	1	1	0	1	0	1	1	2	0
1900	7	0	7	3	1	1	0	0	0	0	1
1901	15	0	0	2	0	0	0	1	1	3	0
1902	11	6	0	4	0	1	0	0	1	3	0
1903	3	6	3	3	1	1	0	2	0	0	0
1904	12	0	5	3	1	1	0	1	1	3	1
1905	7	0	0	3	1	1	1	0	2	2	1
1906	1	8	0	4	1	0	0	2	1	2	1
1907	11	8	0	3	1	0	0	0	0	2	1
1908	0	0	1	3	1	1	0	2	2	0	1
1909	2	0	0	3	0	1	0	2	1	2	0
1910	4	5	3	3	1	1	0	0	0	0	1
1911	9	5	0	3	0	1	0	0	1	5	0
1912	6	1	1	4	1	0	0	0	1	0	1
1913	5	1	0	4	1	0	0	0	1	2	1
1914	3	3	6	3	1	1	0	2	1	2	1
1915	0	3	0	4	1	0	1	2	1	0	1
1916	2	0	1	3	0	1	0	2	1	0	0
1917	1	0	0	3	0	1	0	2	1	2	0
1918	5	5	7	3	1	1	0	0	2	0	1
1919	0	5	0	3	1	0	0	2	0	5	1
1920	15	8	2	1	0	1	0	1	1	2	0
1921	9	8	5	3	0	0	0	0	2	0	0
1922	2	8	0	3	1	0	0	2	1	0	1
1923	7	8	5	4	1	0	0	0	2	0	1
1924	13	8	4	3	1	1	0	1	0	0	1
1925	15	8	7	3	1	1	0	1	0	0	1
1926	4	3	4	3	1	1	0	0	0	2	1
1927	6	3	5	3	1	1	1	0	0	2	1
1928	13	5	7	4	1	1	0	1	0	4	1
1929	15	5	4	3	0	1	1	1	1	0	0
1930	7	0	0	3	1	0	0	0	1	0	1
1931	6	0	0	3	1	0	0	0	1	0	1
1932	10	1	1	3	0	0	0	0	0	0	0
1933	2	1	2	4	0	1	0	2	2	0	0
1934	5	2	7	3	1	0	0	0	0	0	1
1935	14	2	2	0	0	1	0	1	1	2	0
1936	13	7	1	3	1	1	0	1	1	2	1
1937	4	7	1	3	0	1	0	0	1	3	0
1938	9	5	0	3	0	1	0	0	1	5	0
1939	9	5	4	3	1	1	0	0	2	3	1
1940	5	3	0	2	0	1	1	0	1	2	0
1941	12	3	1	4	0	0	0	1	1	2	0
1942	6	4	0	3	1	1	0	0	2	3	1
1943	4	4	5	3	1	0	0	0	0	0	1
1944	15	8	0	3	0	1	0	1	1	5	0
1945	1	8	0	3	1	1	0	2	2	5	1
1946	10	8	1	4	0	1	0	0	1	2	0
1947	8	8	7	3	1	1	0	0	2	0	1
1948	2	1	0	3	0	0	1	2	1	0	0
1949	7	1	2	3	0	0	0	0	1	0	0
1950	2	2	3	3	0	1	0	2	2	2	0
1951	5	2	1	3	0	1	0	0	1	2	0
1952	14	6	0	3	1	0	0	1	1	3	1
1953	8	6	6	2	1	1	0	0	0	2	1
1954	6	7	6	1	1	0	1	0	0	0	1
1955	14	7	7	3	1	1	0	1	1	0	1
1956	10	8	3	4	0	1	1	0	1	2	0
1957	12	8	0	3	0	0	1	1	1	2	0
1958	10	1	3	3	1	0	0	0	1	5	1
1959	14	1	2	0	0	1	0	1	1	3	0
1960	10	4	1	4	1	1	0	0	1	3	1
1961	5	4	1	4	1	1	0	0	1	0	0
1962	13	8	2	3	0	0	1	1	1	2	0
1963	12	8	0	3	0	1	0	0	2	0	0
1964	9	0	0	3	1	1	0	0	1	2	1
1965	15	0	0	3	1	1	0	1	1	0	0
1966	11	1	0	4	0	1	0	0	1	2	0
1967	8	1	2	3	1	1	1	0	2	2	1
1968	8	3	5	3	1	1	0	0	2	0	1
1969	0	3	1	3	0	1	0	2	1	0	0
1970	0	4	0	3	1	0	1	2	2	0	1
1971	7	4	1	3	1	1	0	0	1	2	1
1972	8	3	6	3	1	0	0	0	0	0	1
1973	0	3	0	2	0	1	0	2	2	0	0
1974	14	2	0	3	1	1	0	1	1	0	1
1975	5	2	5	3	1	1	0	0	0	2	1
1976	7	3	2	3	0	0	0	0	2	0	0
1977	0	3	1	3	1	1	0	2	0	2	1
1978	11	1	1	1	0	1	0	0	1	2	0
1979	15	1	3	3	0	1	0	1	2	2	0
1980	2	1	0	3	0	1	1	2	2	2	0
1981	9	1	6	3	1	0	0	0	0	0	1
1982	4	2	3	1	0	0	1	0	0	0	0
1983	1	2	4	3	1	0	0	2	2	0	1
1984	4	3	2	4	1	1	0	0	1	0	1
1985	1	3	0	3	0	0	0	2	0	0	0
1986	15	6	0	3	0	0	0	1	1	2	0
1987	13	6	3	2	0	0	0	1	2	0	0
1988	7	5	5	3	0	1	0	0	1	0	0
1989	9	5	7	3	1	1	0	0	2	2	1
1990	7	0	3	0	1	1	1	0	2	5	1
1991	8	0	5	3	1	1	1	0	2	2	1
1992	14	0	6	3	1	0	0	1	0	0	1
1993	10	0	4	0	0	1	0	0	2	0	0
1994	12	2	0	4	1	0	0	0	1	0	1
1995	13	2	0	4	0	0	0	1	1	3	0
1996	3	4	0	4	1	1	0	2	2	0	1
1997	11	4	0	3	0	1	0	0	1	2	0
1998	1	8	1	4	1	1	0	2	2	0	1
1999	13	8	3	1	1	1	1	1	1	3	1
2000	6	5	5	3	0	1	0	0	0	0	0
2001	6	5	0	3	1	0	0	0	1	0	1
2002	15	2	0	3	0	1	1	1	1	0	0
2003	12	2	0	3	0	0	1	0	1	2	0
2004	6	5	7	3	1	1	0	0	0	0	1
2005	14	5	1	0	0	1	0	1	2	0	0
2006	4	7	6	4	1	1	0	0	0	0	1
2007	15	7	0	3	0	0	0	1	1	5	0
2008	2	1	0	3	0	0	1	2	1	0	0
2009	6	1	1	3	0	0	1	0	1	0	0
2010	5	0	1	4	0	1	0	0	1	3	0
2011	14	0	1	0	0	0	1	1	1	2	0
2012	15	2	1	2	0	0	0	1	1	3	0
2013	12	2	0	4	0	1	0	1	1	2	0
2014	9	5	0	3	1	0	0	0	0	0	1
2015	10	5	3	3	0	0	0	0	1	0	0
2016	3	7	6	4	1	1	0	2	0	2	0
2017	8	7	6	3	1	1	0	0	0	0	0
2018	1	6	0	3	1	0	0	2	1	0	1
2019	13	6	0	3	1	0	0	1	1	3	1
2020	15	2	5	3	0	1	0	1	1	0	0
2021	4	2	4	3	1	1	0	0	0	0	1
2022	15	0	1	3	0	0	0	1	1	2	0
2023	1	0	0	3	1	0	0	2	1	0	1
2024	5	1	0	4	0	0	1	0	2	2	0
2025	6	1	3	0	1	1	0	0	1	2	1
2026	15	6	7	3	1	0	0	1	2	0	1
2027	4	6	1	3	0	1	1	0	1	0	0
2028	1	6	0	3	1	1	0	2	2	0	1
2029	11	6	1	0	0	1	0	0	1	2	0
2030	6	5	4	3	1	1	0	0	2	0	1
2031	8	5	3	1	1	1	0	0	1	2	1
2032	10	5	6	4	0	1	0	0	2	0	0
2033	8	5	2	3	1	1	0	0	1	2	1
2034	15	4	3	3	0	0	0	1	0	0	0
2035	15	4	1	3	1	1	0	1	1	2	0
2036	8	2	6	3	1	1	0	0	0	0	1
2037	11	2	1	3	0	1	0	0	1	5	0
2038	14	1	7	3	0	1	0	1	1	3	0
2039	0	1	0	3	0	1	1	2	1	0	0
2040	12	7	0	4	0	0	1	0	1	2	0
2041	15	7	6	3	0	1	0	1	1	0	0
2042	1	4	1	3	1	1	0	2	1	0	1
2043	13	4	0	3	0	0	0	1	1	2	0
2044	6	3	0	2	0	0	0	0	1	2	0
2045	1	3	1	3	1	1	0	2	2	0	1
2046	1	7	1	3	0	1	0	2	1	0	0
2047	6	7	2	3	0	0	0	0	2	0	0
2048	12	3	0	3	0	1	0	0	2	0	0
2049	4	3	4	3	1	1	0	0	0	0	1
2050	11	8	3	2	1	1	0	0	1	2	1
2051	6	8	5	3	1	1	1	0	2	2	1
2052	2	3	1	3	1	1	0	2	1	0	1
2053	3	3	5	3	0	1	1	2	0	0	0
2054	13	7	7	3	0	1	0	1	1	3	0
2055	3	7	2	4	0	0	1	2	2	0	0
2056	15	2	7	4	1	1	0	1	0	0	1
2057	9	2	0	3	0	1	0	0	1	0	0
2058	7	0	5	3	1	1	0	0	0	5	1
2059	3	0	2	3	1	1	0	2	0	0	1
2060	4	1	6	3	1	1	0	0	0	0	1
2061	6	1	0	3	0	1	0	0	1	0	0
2062	9	1	3	3	0	1	0	0	2	2	0
2063	8	1	0	3	0	1	0	0	1	2	0
2064	2	8	0	4	1	1	0	2	2	0	1
2065	13	8	7	3	1	1	0	1	2	0	1
2066	1	3	0	3	1	0	1	2	2	2	1
2067	0	3	1	3	1	1	0	2	2	0	1
2068	15	1	0	4	0	0	1	1	1	3	0
2069	11	1	5	3	1	1	0	0	1	0	1
2070	5	1	6	3	1	0	0	0	0	0	1
2071	9	1	0	3	0	0	0	0	1	1	0
2072	6	0	2	3	1	1	0	0	1	0	1
2073	8	0	6	4	1	1	0	0	0	0	1
2074	7	0	5	4	1	1	0	0	0	0	1
2075	9	0	4	3	1	0	0	0	1	2	1
2076	8	1	0	3	0	0	1	0	1	3	0
2077	6	1	0	4	0	0	0	0	1	2	0
2078	14	0	0	4	0	0	1	1	1	0	0
2079	14	0	3	3	0	1	0	1	1	0	0
2080	1	8	2	3	1	0	1	2	2	2	1
2081	10	8	1	3	1	0	0	0	1	5	1
2082	7	7	3	3	1	1	0	0	1	0	0
2083	1	7	6	4	1	1	0	2	0	0	1
2084	2	5	0	4	0	0	0	2	1	3	0
2085	2	5	2	3	1	0	0	2	0	0	1
2086	4	6	3	4	1	1	0	0	0	0	1
2087	9	6	1	0	0	0	0	0	1	3	0
2088	9	5	2	0	1	1	1	0	1	0	1
2089	5	5	3	4	1	1	1	0	2	0	1
2090	12	7	1	1	0	1	1	0	1	0	0
2091	6	7	1	4	0	0	0	0	1	0	0
2092	6	1	6	3	1	1	0	0	0	0	1
2093	1	1	1	3	0	1	0	2	0	0	0
2094	9	3	3	3	0	1	1	0	2	0	0
2095	14	3	7	4	1	1	0	1	2	0	1
2096	13	8	6	3	1	0	0	1	1	0	1
2097	15	8	2	4	0	1	0	1	1	2	0
2098	14	2	0	3	0	0	0	1	1	0	0
2099	0	2	0	3	0	1	1	2	2	2	0
2100	11	3	2	3	0	1	0	0	1	0	0
2101	9	3	1	1	1	0	0	0	1	2	1
2102	2	4	0	4	1	1	0	2	2	3	1
2103	4	4	2	3	0	1	0	0	2	2	0
2104	9	1	1	3	1	1	1	0	2	2	1
2105	14	1	0	2	0	0	1	1	1	3	0
2106	1	0	0	4	1	1	0	2	2	0	1
2107	12	0	7	3	1	0	0	0	0	0	1
2108	14	2	0	3	0	1	1	1	1	0	0
2109	3	2	1	3	0	0	0	2	1	0	0
2110	8	8	4	3	0	0	0	0	0	0	0
2111	5	8	7	4	1	1	0	0	2	0	1
2112	8	2	6	3	0	1	0	0	0	0	0
2113	15	2	2	1	0	0	1	1	1	2	0
2114	8	4	2	0	0	1	0	0	1	3	0
2115	1	4	0	3	0	0	1	2	1	3	0
2116	2	0	3	0	1	0	1	2	0	0	1
2117	1	0	1	3	1	1	0	2	2	0	1
2118	12	0	5	2	0	1	0	0	1	2	0
2119	6	0	1	3	0	1	0	0	1	0	0
2120	12	6	1	3	0	1	1	0	2	0	0
2121	12	6	4	3	0	1	0	0	0	0	0
2122	13	0	7	3	1	0	0	1	0	0	1
2123	12	0	6	2	0	1	0	0	2	2	0
2124	2	6	2	3	1	1	0	2	0	0	1
2125	13	6	1	4	1	1	1	1	1	3	1
2126	3	0	1	3	0	0	0	2	1	0	0
2127	11	0	2	3	1	0	0	0	1	2	0
2128	7	0	1	3	0	1	0	0	2	0	0
2129	4	0	6	3	1	1	0	0	0	2	1
2130	4	3	1	3	0	1	0	0	1	5	0
2131	5	3	6	3	0	1	0	0	0	0	0
2132	4	4	2	3	1	1	0	0	2	0	1
2133	13	4	3	3	1	1	0	1	0	2	1
2134	1	1	0	3	1	1	0	2	0	0	1
2135	2	1	1	3	1	1	0	2	1	0	0
2136	2	1	0	3	0	0	0	2	1	5	0
2137	9	1	0	2	1	1	1	0	1	2	1
2138	5	1	0	3	0	1	0	0	1	2	0
2139	4	1	6	3	1	0	0	0	1	0	1
2140	1	7	0	3	1	1	0	2	2	1	1
2141	8	7	5	4	1	0	0	0	1	0	1
2142	1	4	1	3	0	1	1	2	2	2	0
2143	6	4	7	3	0	1	0	0	0	2	0
2144	10	4	3	2	1	1	1	0	1	2	1
2145	13	4	1	2	0	1	0	1	1	2	0
2146	4	5	1	3	0	1	0	0	1	0	0
2147	3	5	1	4	1	1	1	2	2	0	1
2148	1	8	1	0	1	1	0	2	2	0	0
2149	11	8	7	3	0	1	0	0	0	0	0
2150	13	8	1	4	1	1	0	1	2	2	1
2151	15	8	0	3	0	0	0	1	1	2	0
2152	12	6	5	3	0	1	0	0	2	0	0
2153	2	6	0	4	1	1	0	2	1	5	1
2154	6	0	5	3	1	1	0	0	0	2	1
2155	0	0	3	3	0	1	0	2	0	2	0
2156	4	4	1	4	0	1	0	0	1	0	0
2157	1	4	0	3	1	1	0	2	1	0	1
2158	6	0	3	4	1	1	0	0	2	0	1
2159	7	0	1	2	1	0	0	0	1	2	1
2160	7	2	0	3	0	0	0	0	1	2	0
2161	14	2	0	1	0	0	0	1	1	3	0
2162	1	4	0	3	1	1	0	2	2	5	1
2163	3	4	1	3	1	0	0	2	1	0	1
2164	9	3	6	3	0	1	0	0	2	0	0
2165	3	3	0	4	1	1	0	2	1	0	1
2166	8	5	1	3	0	1	0	0	1	0	0
2167	14	5	1	1	0	0	1	1	1	2	0
2168	4	1	3	4	1	1	0	0	0	2	1
2169	9	1	4	3	0	0	0	0	1	0	0
2170	1	6	0	3	0	0	0	2	1	2	0
2171	7	6	1	3	1	1	0	0	0	2	1
2172	8	1	0	3	1	0	0	0	2	2	1
2173	8	1	7	3	1	1	0	0	0	2	1
2174	12	5	1	4	1	1	0	1	2	2	1
2175	1	5	1	3	0	1	0	2	1	0	0
2176	9	8	7	4	0	1	1	0	0	0	0
2177	12	8	0	3	0	1	0	1	1	3	0
2178	8	7	1	3	0	1	0	0	1	5	0
2179	11	7	0	3	0	1	0	0	1	3	0
2180	4	1	7	0	1	0	0	0	0	0	1
2181	15	1	1	3	1	0	0	1	1	2	1
2182	0	7	0	3	0	0	0	2	1	2	0
2183	9	7	6	3	1	0	0	0	2	0	0
2184	13	2	0	4	0	0	1	1	1	2	0
2185	4	2	3	3	1	1	1	0	2	0	0
2186	12	0	3	3	0	1	0	0	1	5	0
2187	2	0	2	3	1	0	0	2	0	0	1
2188	7	5	2	3	1	0	0	0	1	2	1
2189	3	5	1	3	1	1	0	2	1	0	1
2190	9	0	4	3	0	1	1	0	2	0	0
2191	9	0	0	3	0	1	0	0	1	2	0
2192	14	0	0	4	0	0	1	1	1	2	0
2193	1	0	0	3	0	0	0	2	2	2	0
2194	13	8	6	4	0	1	0	1	2	5	0
2195	14	8	2	3	0	0	0	1	1	2	0
2196	1	8	0	3	1	1	0	2	2	3	1
2197	15	8	0	3	0	0	1	1	1	2	0
2198	4	3	0	3	1	0	0	0	1	0	1
2199	4	3	3	3	0	1	1	0	2	0	0
2200	10	3	2	3	1	1	0	0	1	5	1
2201	10	3	1	3	0	1	1	0	1	0	0
2202	5	8	0	4	0	0	1	0	1	0	0
2203	9	8	3	4	1	1	0	0	1	2	1
2204	14	0	0	3	1	1	0	1	1	2	0
2205	2	0	1	0	1	0	0	2	1	0	1
2206	1	2	0	3	0	1	0	2	1	3	0
2207	11	2	1	0	0	1	1	0	1	2	0
2208	5	5	6	3	0	1	0	0	0	0	0
2209	1	5	0	3	0	1	0	2	2	3	0
2210	1	5	1	3	0	0	0	2	1	0	0
2211	15	5	1	3	0	1	1	1	0	2	0
2212	13	8	0	4	0	0	0	1	1	2	0
2213	15	8	0	2	0	0	0	1	1	3	0
2214	13	8	0	3	1	1	0	1	1	2	1
2215	3	8	0	3	0	1	0	2	2	3	0
2216	7	2	6	3	1	0	0	0	0	0	1
2217	6	2	5	3	1	0	0	0	2	0	1
2218	13	4	0	4	0	0	1	1	1	2	0
2219	14	4	0	3	0	0	0	1	1	0	0
2220	1	8	0	3	1	1	0	2	0	3	1
2221	9	8	0	4	0	1	0	0	1	0	0
2222	2	3	0	3	1	1	0	2	2	0	1
2223	9	3	7	3	1	1	0	0	0	0	1
2224	15	5	3	2	0	0	0	1	1	2	0
2225	1	5	0	3	1	1	0	2	2	0	1
2226	9	0	0	4	0	0	0	0	1	3	0
2227	11	0	2	3	0	1	1	0	1	5	0
2228	12	7	0	4	0	1	0	0	2	2	0
2229	9	7	1	3	0	1	0	0	0	0	0
2230	4	6	2	0	0	1	0	0	2	2	0
2231	2	6	1	3	1	1	1	2	1	0	1
2232	10	8	0	4	0	0	1	0	1	3	0
2233	11	8	4	3	0	1	0	0	1	0	0
2234	13	2	6	1	1	0	1	1	1	2	1
2235	9	2	4	3	1	1	1	0	2	0	1
2236	11	3	7	3	1	0	0	0	0	0	1
2237	4	3	5	3	0	1	0	0	2	0	0
2238	4	4	0	3	0	0	0	0	1	2	0
2239	15	4	0	3	0	1	0	1	1	0	0
2240	9	6	2	1	0	1	0	0	1	3	0
2241	7	6	7	4	1	1	0	0	2	0	1
2242	4	2	5	4	1	1	0	0	0	0	1
2243	3	2	3	4	0	1	0	2	2	2	0
2244	2	1	1	0	0	1	0	2	2	0	0
2245	13	1	6	3	1	1	0	1	1	0	0
2246	9	7	7	3	1	0	0	0	2	0	1
2247	12	7	6	3	0	1	0	1	1	0	0
2248	14	7	6	3	0	1	0	1	0	0	0
2249	4	7	1	0	1	1	0	0	0	0	1
2250	5	0	2	4	1	0	0	0	2	0	1
2251	14	0	5	1	0	1	1	1	1	2	0
2252	10	5	3	1	0	1	1	0	1	0	0
2253	13	5	6	1	0	1	0	1	1	2	0
2254	14	8	0	3	0	0	0	1	1	3	0
2255	11	8	6	3	1	1	0	0	1	2	1
2256	7	1	5	3	1	0	1	0	1	0	1
2257	8	1	4	4	1	1	0	0	2	3	1
2258	0	6	1	0	1	1	0	2	0	0	1
2259	9	6	4	4	0	1	1	0	1	3	0
2260	12	0	0	4	0	0	1	1	1	2	0
2261	14	0	0	3	1	1	0	1	2	5	1
2262	6	7	3	3	1	1	0	0	0	0	0
2263	11	7	0	2	1	1	0	0	1	3	1
2264	0	1	0	3	1	0	0	2	0	2	1
2265	15	1	1	3	1	0	0	1	1	5	1
