record_id	age	workclass	fnlwgt	education	marital_status	occupation	relationship	race	sex	capital_gain	hours_per_week	native_country	label
20079	10	2	9	11	5	7	1	2	0	0	4	38	0
20080	9	2	6	9	0	0	4	4	0	0	4	38	0
20081	9	2	8	11	5	0	4	4	0	0	4	38	0
20082	15	0	15	11	0	3	1	4	1	1	4	38	1
20083	14	0	10	9	2	3	0	4	1	0	4	38	1
20084	5	2	12	11	3	7	1	4	0	0	7	21	0
20085	0	4	10	11	2	7	5	4	0	0	4	38	0
20086	15	2	1	15	2	7	0	4	1	0	4	38	0
20087	5	2	1	7	0	12	1	4	0	0	4	38	0
20088	5	2	8	9	2	3	0	4	1	0	7	38	0
20089	3	2	4	15	2	0	0	4	1	0	4	38	0
20090	15	2	9	6	6	3	1	2	1	0	7	38	0
20091	7	2	1	8	0	3	1	4	1	0	5	38	0
20092	13	2	13	11	6	13	4	4	1	0	4	38	0
20093	2	2	10	15	4	5	3	4	1	0	0	38	0
20094	8	2	11	11	0	0	4	4	0	0	4	25	0
20095	15	2	11	11	2	13	0	4	1	0	4	38	0
20096	8	2	15	7	2	9	5	4	0	0	0	38	1
20097	8	2	4	7	4	2	1	4	1	0	4	38	0
20098	0	2	11	15	4	0	1	4	1	0	4	38	0
20099	14	2	5	11	0	12	1	4	1	1	3	38	1
20100	10	2	14	15	2	9	0	4	1	0	5	38	0
20101	7	1	8	11	4	13	1	1	1	0	4	38	0
20102	5	1	2	15	2	3	0	4	1	0	3	38	0
20103	13	2	6	11	2	13	0	4	1	1	7	38	1
20104	7	2	2	11	4	6	1	1	1	0	4	0	0
20105	10	2	15	12	2	9	0	4	1	0	6	38	1
20106	6	2	3	11	0	0	3	4	1	0	4	38	0
20107	8	2	1	12	2	9	0	4	1	0	5	38	1
20108	1	2	1	1	4	13	1	4	1	0	7	38	0
20109	5	2	11	9	2	11	0	4	1	0	6	38	1
20110	4	2	6	2	2	6	2	3	1	0	4	6	0
20111	9	4	11	14	2	9	5	4	0	1	4	38	1
20112	3	3	12	11	5	11	4	4	0	0	1	15	0
20113	1	2	12	15	4	2	3	4	1	0	4	38	0
20114	15	2	13	7	0	0	4	4	0	0	4	38	0
20115	10	4	14	15	2	2	0	4	1	0	6	38	1
20116	12	2	5	15	2	2	0	4	1	0	4	38	0
20117	12	2	14	3	2	6	0	4	1	0	4	31	0
20118	14	2	3	1	2	13	0	4	1	0	4	38	0
20119	4	2	4	8	2	4	0	4	1	0	4	38	1
20120	4	2	10	9	2	3	0	4	1	0	4	38	1
20121	12	4	3	9	2	3	0	4	1	1	6	38	1
20122	3	2	9	9	4	7	1	2	0	0	3	38	0
20123	0	2	8	0	4	12	3	4	1	0	0	38	0
20124	6	2	1	11	2	13	0	4	1	1	4	38	0
20125	12	5	2	12	2	3	0	4	1	0	5	38	1
20126	8	3	0	9	2	11	0	4	1	0	6	38	1
20127	15	0	5	11	6	3	1	4	1	0	0	38	0
20128	8	2	13	8	2	12	5	4	0	0	1	38	1
20129	14	4	13	0	2	11	0	4	1	0	3	38	0
20130	10	0	12	9	4	3	1	4	0	0	4	38	0
20131	0	2	12	11	4	6	1	4	1	0	4	38	0
20132	13	5	14	12	0	9	1	1	0	0	4	38	0
20133	0	4	8	0	4	4	3	4	1	0	3	38	0
20134	12	2	2	7	2	11	5	4	0	0	4	38	1
20135	10	2	2	12	2	3	0	4	1	1	4	38	1
20136	1	5	2	15	4	0	3	1	0	0	0	38	0
20137	12	3	14	12	0	9	4	4	1	1	7	25	1
20138	12	2	1	11	0	0	1	4	0	0	3	38	0
20139	1	2	11	15	3	11	3	2	0	0	0	38	0
20140	14	2	2	15	4	0	1	4	0	0	4	1	0
20141	5	0	14	15	2	0	0	4	1	1	5	4	1
20142	3	2	12	11	4	12	1	4	1	0	4	38	0
20143	9	0	14	15	2	9	0	4	1	0	4	38	1
20144	3	2	5	15	4	5	2	1	1	0	4	29	0
20145	11	2	15	15	2	11	0	2	1	0	7	38	1
20146	9	1	6	11	0	5	1	4	1	0	4	38	1
20147	14	1	15	11	2	0	5	4	0	0	3	38	1
20148	9	2	7	15	2	9	0	4	1	0	6	38	0
20149	9	0	13	12	2	9	0	4	1	0	4	38	1
20150	15	2	11	9	6	9	1	4	1	0	4	38	1
20151	7	4	4	11	2	2	0	4	1	0	5	38	0
20152	9	2	7	9	2	3	0	4	1	1	7	38	1
20153	6	2	14	8	0	3	4	4	0	0	4	38	0
20154	5	3	6	11	2	3	0	4	1	0	6	38	1
20155	10	5	8	11	2	10	0	4	1	0	4	38	0
20156	12	2	7	15	2	11	0	4	1	0	7	38	1
20157	12	2	12	9	4	11	1	2	1	0	7	38	1
20158	4	2	8	9	4	0	1	4	1	0	1	38	0
20159	15	2	2	15	0	3	4	4	0	0	4	38	0
20160	13	2	15	15	2	9	0	4	1	0	4	38	1
20161	9	5	8	12	2	9	0	4	1	0	3	38	1
20162	12	0	1	11	4	6	3	2	1	0	4	38	0
20163	0	2	4	1	4	9	3	4	0	0	0	38	0
20164	15	5	15	9	2	3	0	4	1	0	1	38	0
20165	4	4	6	11	2	3	0	4	1	0	6	38	0
20166	6	4	0	9	2	2	0	4	1	0	4	38	0
20167	5	5	11	8	2	10	0	4	1	0	4	38	0
20168	9	1	11	11	4	0	4	2	0	0	3	38	0
20169	9	2	2	11	4	6	4	4	0	0	4	38	0
20170	13	2	4	9	2	11	0	4	1	0	4	38	1
20171	5	2	8	15	4	3	1	4	0	0	4	8	0
20172	10	0	4	12	2	3	0	4	1	0	4	38	1
20173	8	2	8	7	0	2	1	4	1	0	4	38	0
20174	12	2	2	12	0	11	1	4	1	0	3	38	0
20175	5	2	10	15	0	0	4	4	0	0	4	38	0
20176	8	2	3	15	2	3	0	4	1	0	4	38	0
20177	7	4	0	7	0	11	4	4	0	0	3	38	0
20178	6	4	9	10	4	9	1	4	1	0	5	38	1
20179	13	2	7	13	2	2	0	1	1	0	4	2	0
20180	9	4	14	9	5	2	1	4	1	0	3	38	0
20181	6	2	1	11	4	5	1	4	1	0	4	38	0
20182	1	2	11	15	4	12	2	1	0	0	2	38	0
20183	4	2	10	12	2	9	0	4	1	0	5	38	1
20184	6	4	11	11	2	2	0	4	1	0	4	38	0
20185	7	5	11	11	0	9	4	4	0	0	4	38	0
20186	14	2	9	11	0	2	1	4	1	0	4	38	0
20187	10	2	5	15	5	3	1	4	1	0	5	38	1
20188	12	2	8	12	0	3	1	4	0	0	3	38	0
20189	15	4	14	11	2	13	0	2	1	0	4	38	0
20190	10	2	4	11	0	6	2	2	1	0	4	38	0
20191	15	4	3	5	2	11	0	4	1	0	6	38	0
20192	15	4	0	11	2	4	0	4	1	0	4	38	1
20193	2	2	2	15	0	7	3	4	0	0	1	38	0
20194	6	2	14	12	2	3	0	4	1	0	4	38	1
20195	6	2	7	11	0	0	1	2	0	0	4	38	0
20196	11	2	7	15	2	13	0	4	1	1	6	38	1
20197	13	2	2	8	0	7	1	4	1	0	2	38	0
20198	0	2	0	0	4	7	3	4	1	0	0	38	0
20199	7	4	12	9	4	4	1	4	1	0	6	25	0
20200	10	2	3	14	2	9	0	4	1	1	7	38	1
20201	3	2	2	11	2	2	0	4	1	0	5	38	0
20202	13	2	10	11	2	6	0	4	1	1	4	38	1
20203	12	3	5	12	3	11	1	1	1	0	6	18	0
20204	10	2	13	11	4	2	1	2	1	0	7	38	0
20205	12	2	1	11	6	7	4	4	0	0	1	38	0
20206	15	2	12	11	6	11	1	4	0	0	1	38	0
20207	9	2	12	15	2	0	0	4	1	0	4	38	0
20208	9	2	15	12	2	3	0	4	1	0	7	38	1
20209	14	4	1	15	2	3	0	4	1	0	6	38	1
20210	3	2	1	9	4	3	3	2	1	0	6	38	0
20211	12	2	5	11	2	11	5	2	0	0	4	38	0
20212	6	2	10	12	2	9	0	4	1	0	6	38	1
20213	7	2	8	15	2	3	5	4	0	0	3	38	1
20214	6	2	5	11	2	11	5	4	0	0	5	38	0
20215	12	1	1	15	2	2	0	4	1	1	6	38	0
20216	8	2	12	1	0	6	1	4	1	0	7	38	0
20217	13	2	3	1	0	7	4	2	0	0	2	38	0
20218	1	2	7	15	4	4	3	4	1	0	0	38	0
20219	9	2	11	12	2	3	0	4	1	1	6	38	1
20220	1	2	5	8	4	7	3	4	1	0	2	38	0
20221	13	2	9	14	4	9	1	4	0	0	6	38	1
20222	6	1	11	9	2	9	0	4	1	0	4	38	1
20223	13	1	15	15	0	13	1	4	0	0	4	38	0
20224	6	5	15	15	0	7	4	2	0	0	4	38	0
20225	9	2	11	9	2	0	0	4	1	0	6	38	1
20226	3	2	0	8	4	7	1	4	1	0	4	38	0
20227	2	2	11	15	2	7	3	1	0	0	3	38	0
20228	5	2	15	15	0	0	4	2	0	0	4	23	0
20229	6	2	3	15	2	2	0	4	1	0	5	38	0
20230	4	2	10	0	4	5	2	4	1	0	4	25	0
20231	12	3	0	9	2	3	0	4	1	0	6	38	1
20232	3	2	5	11	4	7	1	4	1	0	4	38	0
20233	9	2	11	15	0	2	1	4	1	0	7	38	0
20234	13	2	11	11	2	13	0	2	1	0	4	38	0
20235	15	2	5	15	0	8	2	4	0	0	2	38	0
20236	7	2	10	9	2	9	0	4	1	0	4	38	1
20237	4	2	0	9	4	2	3	4	1	0	4	38	1
20238	9	2	14	15	2	2	0	4	1	0	4	38	0
20239	0	2	8	1	4	5	3	4	1	0	0	38	0
20240	3	2	6	15	3	0	3	3	0	0	3	38	0
20241	4	2	1	15	2	12	0	4	1	0	7	38	0
20242	15	2	14	9	2	11	0	4	1	0	4	38	0
20243	9	2	15	4	2	4	0	4	1	0	4	25	0
20244	6	2	15	8	2	2	0	4	1	0	6	38	0
20245	11	0	10	9	2	3	0	4	1	1	4	38	1
20246	14	2	13	9	2	9	0	4	1	0	4	38	1
20247	9	5	13	12	4	0	1	2	0	0	4	38	0
20248	4	2	15	9	4	9	1	4	1	0	6	8	0
20249	6	2	11	11	0	13	1	4	1	0	5	38	0
20250	3	2	8	1	2	12	0	4	1	0	4	38	0
20251	10	2	15	6	0	2	1	4	1	0	4	38	0
20252	7	2	7	15	4	2	3	4	1	0	4	38	0
20253	10	3	11	15	2	3	0	4	1	0	6	38	1
20254	13	1	3	11	2	3	5	4	0	0	6	38	1
20255	10	5	8	7	0	7	1	4	0	0	4	38	0
20256	4	2	4	11	2	2	0	4	1	0	4	31	0
20257	8	2	13	11	5	8	4	2	0	0	2	38	0
20258	5	2	1	7	2	9	0	4	1	0	4	38	0
20259	1	2	0	15	4	11	1	4	1	0	1	38	0
20260	12	2	10	15	0	0	1	4	0	0	3	38	0
20261	7	2	12	8	4	2	3	2	1	0	4	38	0
20262	15	2	2	0	2	13	0	4	1	0	4	38	0
20263	10	3	6	11	2	13	0	4	1	0	7	38	0
20264	9	2	12	12	2	3	0	4	1	0	5	38	0
20265	8	2	13	9	4	4	1	4	1	0	4	38	0
20266	0	2	1	15	4	7	3	4	1	0	0	38	0
20267	5	4	0	8	0	2	1	4	1	0	5	38	0
20268	2	2	11	9	4	3	1	4	0	0	4	38	0
20269	5	2	13	9	4	0	1	4	0	0	4	38	0
20270	14	2	4	11	4	7	1	2	0	0	4	38	0
20271	0	2	6	11	2	3	5	4	0	0	4	38	0
20272	14	2	1	14	3	9	4	4	1	0	6	38	0
20273	14	2	4	15	0	13	1	4	1	0	4	38	1
20274	0	1	13	11	4	2	2	2	0	0	4	38	0
20275	14	2	15	11	2	4	0	4	1	0	1	38	0
20276	8	4	7	11	4	2	1	0	1	0	0	38	0
20277	3	2	10	15	5	0	4	4	0	0	4	38	0
20278	2	1	3	9	4	0	3	2	0	0	1	38	0
20279	3	2	11	15	4	9	1	4	1	0	4	38	0
20280	2	2	10	15	4	7	1	4	0	0	1	38	0
20281	14	2	5	11	2	2	0	4	1	0	4	38	1
20282	14	4	13	9	2	3	0	4	1	1	0	38	1
20283	13	0	0	2	4	7	4	2	0	0	4	38	0
20284	15	2	3	11	2	10	0	4	1	0	4	38	0
20285	3	2	9	11	4	6	3	4	1	0	4	38	0
20286	12	2	7	11	2	2	0	4	1	0	0	38	0
20287	15	2	14	11	2	11	0	2	1	0	4	38	0
20288	9	2	10	15	0	2	4	2	1	0	4	38	0
20289	10	2	9	1	2	13	0	2	1	0	4	38	0
20290	0	2	4	11	4	2	2	4	0	0	0	38	0
20291	6	2	3	11	5	5	4	1	0	0	7	34	0
20292	2	2	8	15	2	7	0	2	1	0	6	38	0
20293	14	2	14	11	0	6	1	4	0	0	4	38	0
20294	14	2	2	11	0	0	1	4	0	0	4	38	0
20295	10	2	14	8	2	11	0	4	1	0	4	38	1
20296	10	3	5	9	2	11	2	1	1	0	5	18	0
20297	15	2	1	5	2	13	0	4	1	0	4	38	0
20298	2	2	10	11	4	0	3	4	1	0	4	38	0
20299	10	2	8	9	4	9	1	4	1	0	4	38	0
20300	8	2	8	12	2	3	0	4	1	1	7	38	1
20301	14	4	14	12	0	11	4	4	0	0	7	38	0
20302	5	1	1	9	2	7	0	4	1	0	3	38	1
20303	7	2	1	15	4	7	1	4	1	0	2	38	0
20304	3	2	6	14	4	9	3	1	1	0	4	38	0
20305	3	2	12	15	0	3	3	4	0	0	4	38	0
20306	6	2	5	11	4	11	3	4	0	0	4	38	0
20307	7	5	4	9	2	3	5	4	0	0	3	38	1
20308	4	2	1	12	4	12	1	4	0	0	4	38	0
20309	3	2	5	4	4	5	2	4	1	0	4	12	0
20310	6	2	3	11	2	3	0	4	1	0	7	38	0
20311	9	2	6	11	6	0	1	4	0	0	4	38	0
20312	6	2	5	11	4	9	1	4	1	0	7	38	1
20313	7	2	15	1	2	6	0	4	1	0	4	38	0
20314	14	0	4	11	5	0	2	2	0	0	3	38	0
20315	0	0	10	1	4	6	3	4	1	0	0	38	0
20316	13	2	0	9	2	2	0	4	1	0	4	38	1
20317	15	5	7	11	2	7	0	4	1	0	1	38	0
20318	7	2	5	11	2	13	0	4	1	1	6	38	1
20319	9	0	15	11	2	0	0	4	1	0	4	38	0
20320	4	2	11	15	2	2	0	4	1	0	4	38	1
20321	9	2	10	11	2	6	0	4	1	0	5	38	0
20322	10	2	5	15	2	3	0	4	1	0	4	38	1
20323	2	5	13	9	4	0	3	4	1	0	4	38	0
20324	10	2	6	9	2	11	0	4	1	1	4	38	1
20325	14	2	14	11	2	13	0	2	1	0	4	38	0
20326	12	2	7	1	0	7	4	2	0	0	4	38	0
20327	10	2	2	11	0	7	3	4	0	0	0	38	0
20328	7	1	3	15	2	13	5	4	0	0	4	38	0
20329	8	2	15	2	2	7	0	4	1	1	4	38	0
20330	7	2	8	11	4	0	2	4	1	0	4	38	0
20331	6	2	14	11	4	12	1	4	1	0	4	38	0
20332	2	2	12	0	4	2	1	4	1	0	4	38	0
20333	3	2	7	11	2	12	0	4	1	0	4	38	0
20334	3	2	12	9	4	0	3	2	0	0	4	38	0
20335	8	4	8	11	2	9	0	4	1	0	2	38	0
20336	4	2	10	9	4	6	1	4	1	0	4	38	0
20337	6	2	15	11	4	11	1	4	0	0	1	38	0
20338	11	2	14	11	2	3	0	1	1	0	4	38	1
20339	12	2	1	15	0	9	4	4	0	0	1	38	0
20340	12	2	10	9	0	11	4	2	1	0	4	38	0
20341	9	5	7	12	2	9	0	4	1	0	4	38	0
20342	9	2	2	11	2	7	0	4	1	0	4	38	1
20343	13	2	6	8	2	12	0	4	1	1	4	38	1
20344	14	2	7	15	0	9	4	4	1	0	4	38	0
20345	4	2	0	11	4	3	1	4	1	0	4	38	0
20346	11	2	12	15	0	3	1	4	0	0	4	38	0
20347	1	2	12	15	4	10	3	2	0	0	1	38	0
20348	9	2	6	11	0	0	4	2	0	0	3	38	0
20349	9	2	4	15	2	11	0	4	1	0	4	38	0
20350	9	2	8	12	2	9	0	4	1	0	6	38	1
20351	5	2	9	1	2	5	0	1	1	0	4	39	0
20352	7	2	13	7	2	3	0	4	1	0	7	38	1
20353	3	2	14	11	2	13	0	4	1	0	7	38	0
20354	12	2	2	9	4	9	1	4	0	0	4	38	0
20355	9	2	5	12	4	11	1	4	1	0	6	38	1
20356	2	2	2	15	0	2	1	4	1	0	5	38	0
20357	12	2	11	11	2	0	5	4	0	0	4	38	1
20358	9	2	1	11	2	13	0	4	1	0	4	38	1
20359	14	2	0	5	6	7	1	4	0	0	0	38	0
20360	13	1	4	11	6	7	4	4	0	0	4	38	0
20361	1	2	9	15	4	12	3	4	0	0	4	38	0
20362	15	5	2	11	6	9	4	2	0	0	3	38	0
20363	5	2	7	11	4	2	3	2	1	0	4	38	0
20364	9	2	7	9	2	9	0	4	1	0	7	38	0
20365	13	2	11	11	2	2	0	4	1	0	5	38	1
20366	4	1	15	9	4	9	1	4	1	0	4	38	0
20367	15	4	0	9	2	2	0	4	1	0	4	38	0
20368	15	2	5	6	2	2	0	2	1	0	4	38	0
20369	4	2	6	1	2	2	0	4	1	0	4	38	0
20370	2	2	10	15	4	7	3	4	0	0	1	38	0
20371	1	2	13	0	2	7	0	4	1	0	1	38	0
20372	12	4	15	7	0	11	1	4	1	0	6	38	0
20373	7	2	2	9	4	0	1	4	0	0	4	38	0
20374	2	2	10	9	4	3	3	4	0	0	4	38	0
20375	10	4	8	11	4	2	1	4	1	0	3	38	0
20376	3	2	0	15	3	11	4	4	0	0	4	38	0
20377	12	2	6	5	2	2	0	4	1	0	4	38	0
20378	12	2	7	8	0	0	4	4	0	0	4	38	0
20379	9	2	5	11	2	8	5	4	0	0	5	38	0
20380	5	2	2	5	0	6	4	4	0	0	4	38	0
20381	12	2	11	1	2	7	0	4	1	0	6	38	0
20382	7	2	9	12	2	9	5	4	0	0	6	38	1
20383	4	2	10	15	0	12	1	4	1	0	1	38	0
20384	2	2	11	7	4	7	3	4	0	0	3	38	0
20385	9	2	2	15	0	0	4	4	0	0	4	38	0
20386	4	2	12	9	2	12	0	4	1	0	3	38	1
20387	0	2	9	11	4	9	1	4	0	0	4	38	0
20388	4	5	0	15	4	0	1	4	0	0	3	38	0
20389	10	2	11	15	2	0	5	4	0	0	5	38	1
20390	9	4	7	10	2	9	0	4	1	1	6	38	1
20391	15	4	9	5	2	11	0	4	1	0	2	38	1
20392	0	2	9	0	4	5	3	4	1	0	1	38	0
20393	5	2	6	11	2	0	5	4	0	0	1	38	0
20394	8	2	4	11	4	2	1	4	1	0	4	38	0
20395	7	1	0	11	2	7	0	0	1	0	4	38	0
20396	10	2	1	15	0	0	4	4	0	0	3	38	0
20397	15	4	0	8	2	11	0	4	1	0	0	38	0
20398	13	2	14	15	4	3	1	4	1	0	4	38	0
20399	3	2	3	11	5	7	4	4	0	0	1	38	0
20400	1	2	2	15	4	9	3	0	0	0	0	38	0
20401	8	2	6	11	2	2	0	4	1	0	4	38	0
20402	1	2	15	11	4	11	3	4	1	0	6	38	0
20403	4	2	11	11	4	13	1	4	0	0	4	38	0
20404	8	4	2	6	2	13	0	4	1	0	7	38	1
20405	11	2	4	11	4	2	4	4	1	0	4	38	0
20406	15	5	2	11	6	0	1	4	0	0	4	38	0
20407	1	2	9	15	4	11	3	4	1	0	1	38	0
20408	6	2	10	9	4	5	1	4	1	0	4	38	0
20409	10	2	4	11	2	2	0	2	1	1	5	38	1
20410	3	1	9	9	4	9	3	2	0	0	3	38	0
20411	6	1	4	9	4	9	1	4	1	0	6	38	0
20412	9	1	1	11	2	13	0	4	1	0	4	38	0
20413	11	2	8	11	0	0	1	4	0	0	4	38	0
20414	1	2	7	7	4	0	3	4	1	0	3	38	0
20415	15	2	2	1	2	6	0	4	1	0	0	38	0
20416	3	2	13	11	2	2	0	4	1	0	4	38	0
20417	14	2	10	15	2	9	0	4	1	0	4	38	1
20418	9	5	8	15	2	10	0	4	1	0	7	38	0
20419	12	0	10	11	6	0	1	4	0	0	4	38	0
20420	0	2	0	11	4	13	1	2	1	0	3	38	0
20421	11	5	14	11	2	13	0	4	1	0	4	38	0
20422	12	2	9	11	0	11	4	4	0	0	7	38	0
20423	14	1	1	9	2	9	0	4	1	0	6	38	1
20424	1	2	10	6	4	11	3	4	0	0	2	38	0
20425	2	2	0	15	4	7	4	4	0	0	1	38	0
20426	2	2	11	11	4	2	4	4	1	0	5	27	0
20427	15	1	11	12	6	9	4	2	0	0	4	38	1
20428	3	2	5	12	4	11	1	4	1	0	1	38	0
20429	3	2	10	9	4	9	3	4	1	0	4	38	0
20430	8	1	12	8	2	3	0	4	1	0	4	38	0
20431	9	2	11	7	5	0	4	4	1	0	4	38	0
20432	1	2	12	9	4	0	3	4	1	0	1	38	0
20433	6	4	1	11	2	13	0	4	1	0	3	38	0
20434	0	2	14	1	4	0	3	4	0	0	0	38	0
20435	10	1	1	8	0	12	4	1	1	0	4	38	0
20436	14	2	0	15	0	7	1	4	1	0	2	38	0
20437	5	2	4	11	4	3	4	4	0	0	4	38	0
20438	12	4	11	15	2	2	0	4	1	0	4	38	1
20439	13	2	6	11	6	6	1	2	0	0	4	38	0
20440	12	2	12	11	2	6	5	4	0	0	4	7	0
20441	7	5	15	4	2	7	0	4	1	0	4	25	0
20442	9	3	11	9	2	9	0	4	1	1	4	38	1
20443	15	2	1	6	2	2	0	4	1	0	0	38	0
20444	0	2	7	11	4	11	3	4	1	0	0	38	0
20445	6	2	15	9	5	11	1	4	0	0	6	38	1
20446	3	2	12	9	4	9	3	2	0	0	6	38	0
20447	5	2	4	9	4	9	1	4	1	0	4	38	0
20448	10	5	6	11	4	10	1	4	1	0	4	38	1
20449	6	2	4	11	0	7	4	4	0	0	7	38	0
20450	0	2	13	11	4	7	2	4	1	0	3	25	0
20451	3	2	14	15	4	2	3	4	0	0	6	38	0
20452	12	2	8	11	2	2	0	4	1	0	5	38	0
20453	10	2	3	11	2	2	0	4	1	0	4	38	0
20454	15	4	0	5	6	7	1	4	0	0	7	38	0
20455	9	2	7	11	0	7	1	4	1	0	7	11	0
20456	9	2	8	9	0	3	1	4	1	0	6	38	0
20457	13	2	5	12	2	3	0	4	1	0	7	38	1
20458	5	2	12	11	0	7	4	4	0	0	4	38	0
20459	7	4	6	11	2	2	0	4	1	0	4	38	0
20460	3	2	15	9	4	11	1	4	0	0	5	38	0
20461	3	2	8	6	4	7	3	4	0	0	3	7	0
20462	14	3	0	5	2	2	0	4	1	0	6	38	1
20463	6	0	2	15	4	3	1	4	1	0	4	38	0
20464	1	2	8	11	4	6	4	2	0	0	4	38	0
20465	2	2	10	1	4	13	3	4	1	0	4	38	0
20466	9	2	1	11	2	7	0	1	1	0	2	2	0
20467	3	2	10	11	4	10	3	4	1	0	4	23	0
20468	12	2	3	11	2	4	0	4	1	0	4	38	0
20469	13	2	1	10	0	9	1	4	1	0	6	38	0
20470	10	2	12	11	0	13	1	4	1	0	4	38	0
20471	5	2	2	9	4	12	1	4	1	0	4	38	0
20472	15	2	5	15	2	11	0	4	1	1	4	38	1
20473	6	4	12	1	2	13	0	4	1	0	7	38	0
20474	6	2	6	11	2	9	0	0	1	0	5	38	1
20475	15	1	0	11	6	7	4	0	0	0	2	38	0
20476	12	2	9	5	2	2	0	4	1	0	4	6	0
20477	9	1	7	15	4	9	2	4	1	0	0	38	0
20478	1	2	8	15	4	0	3	4	0	0	0	38	0
20479	4	2	10	11	2	11	0	4	1	0	6	38	0
20480	2	2	13	15	2	6	5	4	0	1	5	38	1
20481	14	4	9	11	2	3	5	4	0	0	0	38	1
20482	2	2	11	11	4	11	1	4	1	0	5	38	0
20483	7	2	6	15	2	11	0	4	1	0	6	38	0
20484	12	2	8	12	0	3	1	4	1	0	7	38	1
20485	15	4	4	15	2	7	0	4	1	0	5	38	0
20486	6	2	0	7	2	5	0	4	1	0	4	38	0
20487	8	2	1	15	2	2	0	4	1	0	4	38	1
20488	10	2	7	11	2	6	0	4	1	0	4	38	0
20489	4	2	8	11	2	11	0	4	1	0	6	38	0
20490	10	4	6	14	2	9	0	4	1	0	2	38	1
20491	10	0	13	1	4	12	1	4	1	0	4	38	0
20492	12	2	14	11	0	6	1	4	1	0	4	38	0
20493	12	1	2	11	2	2	0	4	1	0	4	38	1
20494	15	2	7	4	2	13	0	4	1	0	4	38	0
20495	6	3	6	11	2	0	0	4	1	0	5	38	0
20496	0	2	12	0	4	7	3	2	1	0	1	38	0
20497	13	2	11	2	2	2	0	4	1	0	4	38	0
20498	12	2	3	8	2	9	0	4	1	0	4	38	1
20499	1	2	5	11	4	11	3	2	0	0	3	38	0
20500	2	2	15	9	4	11	3	4	1	0	4	38	0
20501	4	2	0	15	2	7	5	0	0	0	4	38	0
20502	11	3	4	14	2	9	0	4	1	1	7	38	1
20503	8	2	7	15	2	7	0	4	1	0	0	38	0
20504	13	4	0	15	2	3	0	4	1	0	7	38	1
20505	14	2	6	11	2	13	0	4	1	0	4	38	0
20506	1	2	3	15	4	0	3	4	0	0	1	38	0
20507	6	2	11	11	2	2	0	4	1	0	4	38	0
20508	11	2	2	9	5	12	4	4	0	0	4	38	0
20509	10	2	13	7	0	0	1	4	1	0	4	38	0
20510	3	2	6	15	4	11	1	4	0	0	4	38	0
20511	9	5	0	9	2	3	5	4	0	0	1	38	0
20512	11	4	1	11	2	4	0	4	1	1	7	38	0
20513	4	4	13	11	2	4	0	4	1	0	7	38	0
20514	12	2	10	11	5	7	4	4	0	0	3	38	0
20515	6	2	2	12	2	9	5	1	0	0	4	2	1
20516	8	4	14	9	2	9	0	4	1	0	7	38	0
20517	2	2	14	9	4	0	3	4	0	0	1	38	0
20518	9	4	5	12	0	9	4	4	0	0	3	38	0
20519	14	2	4	9	2	0	0	4	1	0	4	38	1
20520	15	2	9	12	2	11	0	4	1	1	4	38	1
20521	3	2	5	9	4	11	1	2	0	0	4	38	0
20522	9	2	15	11	2	2	0	2	1	0	4	38	1
20523	1	2	9	11	4	6	3	4	1	0	4	38	0
20524	8	2	6	12	0	3	1	4	1	0	5	38	1
20525	5	2	7	11	4	7	1	4	0	0	4	38	0
20526	1	2	1	11	4	2	1	4	1	0	4	38	0
20527	5	2	6	11	2	5	0	4	1	0	4	38	1
20528	8	2	8	11	2	13	0	4	1	0	7	38	0
20529	8	2	13	8	2	9	5	4	0	0	3	38	1
20530	4	0	0	11	0	3	1	3	0	0	4	38	0
20531	1	2	8	15	4	11	3	4	0	0	3	38	0
20532	12	2	5	12	2	3	0	4	1	0	4	38	1
20533	11	2	1	15	2	3	5	4	0	0	4	38	1
20534	6	2	7	4	4	7	4	4	0	0	4	25	0
20535	4	2	10	11	2	2	0	4	1	0	4	38	0
20536	5	2	3	9	2	9	0	4	1	0	3	38	0
20537	9	1	14	12	2	3	0	4	1	0	5	38	0
20538	3	2	5	11	4	6	2	4	1	0	0	38	0
20539	9	2	9	11	2	7	5	4	0	1	4	38	0
20540	8	4	9	11	2	12	0	4	1	0	6	38	0
20541	7	2	8	11	2	2	0	4	1	0	7	38	1
20542	13	2	0	15	5	3	1	4	0	0	4	38	0
20543	9	2	9	11	4	2	1	4	1	0	6	38	0
20544	13	5	5	11	2	10	0	2	1	0	4	38	1
20545	12	1	12	12	0	3	4	2	0	1	4	38	1
20546	12	0	10	9	2	3	5	4	0	0	4	38	1
20547	9	5	7	11	2	0	5	4	0	0	4	38	0
20548	15	2	2	15	2	12	0	4	1	0	1	38	0
20549	0	2	5	11	4	6	3	4	1	0	4	38	0
20550	13	2	3	11	2	0	0	4	1	0	1	38	0
20551	10	2	6	15	2	2	0	4	1	1	7	38	1
20552	7	2	4	11	4	7	1	4	1	0	2	38	0
20553	1	2	6	15	4	0	3	3	0	0	1	38	0
20554	10	2	5	11	2	5	0	4	1	0	4	38	1
20555	3	0	8	15	4	0	4	4	0	0	0	38	0
20556	15	2	5	11	6	11	2	4	0	0	0	38	0
20557	9	2	13	11	4	4	1	4	1	0	6	38	0
20558	10	4	9	14	0	9	4	4	0	1	4	38	1
