record_id	limit	sex	education	marriage	age	pay0	pay2	pay3	pay4	pay5	pay6	bill_amt1	bill_amt2	bill_amt3	bill_amt4	bill_amt5	bill_amt6	pay_amt1	pay_amt2	pay_amt3	pay_amt4	pay_amt5	pay_amt6	label
21029	7	0	1	1	15	3	1	1	2	1	1	1	2	4	12	3	3	1	9	12	8	7	7	0
21030	6	0	1	1	11	4	4	2	2	2	2	12	12	13	12	12	13	0	10	9	8	11	8	1
21031	5	0	3	1	14	2	2	0	0	0	0	9	1	1	1	1	1	0	0	0	0	0	0	0
21032	12	0	1	1	11	1	1	1	1	2	1	6	9	13	14	6	5	13	13	12	8	11	0	0
21033	9	1	3	2	5	1	1	1	1	2	2	4	5	6	2	2	1	11	12	2	0	0	0	0
21034	7	0	1	2	5	2	2	0	0	1	1	4	1	1	1	4	5	0	0	0	10	10	0	0
21035	4	1	3	1	2	1	1	4	1	1	1	2	3	3	3	2	3	4	0	6	4	7	0	0
21036	7	0	1	1	13	2	2	2	4	2	2	13	13	13	12	13	13	8	10	8	9	9	9	0
21037	9	1	1	2	4	0	0	0	0	0	0	1	3	3	2	2	2	6	2	1	4	1	1	0
21038	4	1	1	2	9	4	2	2	4	2	2	6	6	7	6	7	7	3	10	0	6	3	11	1
21039	4	1	2	2	2	4	4	4	2	2	2	12	12	13	12	12	12	11	0	7	8	8	11	0
21040	13	1	1	1	7	0	0	0	0	0	0	6	2	2	2	0	0	1	0	3	9	0	0	1
21041	1	1	1	2	0	0	0	0	0	0	1	0	0	3	1	1	1	0	2	0	0	1	11	0
21042	6	1	3	2	1	2	2	2	2	2	2	13	13	13	11	11	11	9	9	7	6	7	6	1
21043	10	1	2	1	10	2	2	2	2	2	2	6	5	5	5	5	5	3	3	5	3	3	2	0
21044	8	1	3	2	11	1	4	4	2	2	2	8	9	9	8	9	9	7	0	3	4	5	6	0
21045	3	0	2	2	1	2	2	2	2	2	2	10	10	10	9	5	5	4	5	3	3	1	3	0
21046	5	0	2	2	4	2	2	2	2	2	4	10	10	10	10	11	11	5	6	5	10	0	6	0
21047	12	1	1	1	7	3	0	0	1	1	1	1	1	1	2	2	1	0	0	3	4	0	0	0
21048	9	1	2	1	8	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	0
21049	9	1	3	1	10	1	1	1	2	2	2	2	3	7	7	7	8	3	13	5	8	7	4	1
21050	10	0	1	1	15	1	2	2	2	2	2	15	15	15	14	14	14	11	11	10	10	10	10	1
21051	3	0	2	2	2	2	2	2	1	2	2	12	12	12	11	12	12	8	8	12	8	7	8	1
21052	4	0	2	1	13	1	1	2	1	2	2	3	3	3	3	3	3	6	2	8	2	2	5	0
21053	1	0	3	1	9	2	2	2	1	1	1	4	5	4	6	0	5	6	8	12	0	11	10	0
21054	9	0	1	2	4	1	4	1	1	0	0	4	2	13	1	1	1	0	13	0	0	0	8	0
21055	8	1	3	1	8	1	1	1	1	2	2	1	1	2	4	4	5	0	1	10	0	0	4	0
21056	3	0	3	2	6	5	4	4	4	4	4	6	6	8	7	7	8	0	11	1	0	6	0	1
21057	10	1	2	1	10	2	2	2	2	2	2	6	6	7	6	7	7	2	3	2	3	3	3	0
21058	14	0	1	1	15	1	1	1	1	1	1	8	13	9	11	9	9	13	13	12	12	12	12	0
21059	12	0	1	2	5	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	11	0
21060	4	0	1	2	8	2	2	2	2	2	2	11	11	11	11	10	10	7	7	7	6	6	6	0
21061	1	0	2	2	1	3	4	2	2	2	2	7	7	7	5	5	1	0	5	8	6	0	0	0
21062	3	1	2	2	2	4	2	2	2	2	1	10	11	7	4	3	1	4	2	0	0	1	11	0
21063	1	1	2	2	1	5	4	5	4	5	4	7	7	7	7	7	8	5	2	5	0	2	0	1
21064	10	1	1	1	1	4	5	4	4	4	2	15	15	15	14	14	14	0	12	10	0	10	10	1
21065	9	0	2	1	11	4	4	4	4	4	4	2	6	3	2	2	2	12	2	0	1	0	1	0
21066	3	0	1	2	5	1	4	4	4	4	2	11	11	11	10	10	10	0	10	4	0	5	9	1
21067	6	1	3	3	12	1	2	1	1	2	1	6	12	2	2	2	2	13	1	4	0	2	8	0
21068	1	1	2	2	3	1	4	2	2	2	4	7	7	6	6	7	5	0	6	12	5	0	11	0
21069	14	0	1	1	9	1	1	1	1	1	1	8	5	4	0	10	1	11	7	0	12	0	0	0
21070	0	0	2	2	2	3	6	5	4	2	2	5	5	5	4	5	5	0	0	0	1	2	0	0
21071	4	1	2	3	15	2	2	2	2	2	2	11	11	11	10	11	11	5	6	5	7	6	6	0
21072	13	0	5	1	14	1	1	1	1	2	1	7	5	6	7	6	8	12	12	12	9	12	12	0
21073	1	1	3	1	15	2	2	4	2	2	4	4	5	5	4	5	5	7	0	7	6	0	10	0
21074	0	0	5	2	13	2	2	2	2	2	2	5	5	5	5	5	5	2	3	2	0	0	0	0
21075	8	1	2	1	11	2	2	2	2	0	0	8	7	3	0	0	0	5	2	0	0	0	0	0
21076	10	1	2	1	8	0	0	0	0	0	0	1	1	2	1	1	1	0	1	0	0	0	0	0
21077	14	1	1	2	6	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0
21078	13	0	1	1	11	1	1	1	1	1	1	2	3	2	2	8	4	6	1	3	12	10	6	1
21079	3	1	2	2	0	1	1	1	2	2	2	3	2	5	4	4	5	1	11	0	4	4	1	0
21080	8	1	3	1	0	2	2	2	2	2	2	8	8	9	8	8	8	3	4	3	1	5	1	0
21081	6	1	2	1	8	2	1	1	1	1	1	5	4	5	3	5	3	9	11	9	11	5	5	0
21082	5	1	1	2	5	2	2	2	2	2	2	13	13	13	12	12	12	8	9	7	8	8	8	0
21083	9	1	5	1	11	3	0	1	1	0	1	1	1	2	1	1	1	0	1	0	0	0	0	0
21084	10	1	1	2	5	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	3	0	4	0
21085	1	1	2	2	0	2	2	2	2	2	2	7	7	7	5	5	5	3	3	3	1	6	6	0
21086	2	0	3	2	12	1	4	1	2	2	1	3	3	3	2	1	3	0	4	0	0	5	0	0
21087	12	0	1	2	3	1	1	2	2	2	1	4	3	8	7	1	9	3	13	1	0	12	3	0
21088	8	1	1	1	13	1	1	1	1	1	1	5	6	6	5	5	9	13	12	11	11	12	12	0
21089	3	1	2	1	12	2	2	2	2	2	0	9	10	8	7	1	1	5	5	5	0	0	0	0
21090	14	1	2	1	12	1	1	1	2	1	1	6	6	8	6	5	5	12	13	0	11	9	4	0
21091	3	0	1	2	4	1	1	1	0	0	0	4	2	1	1	1	1	1	0	0	0	0	0	0
21092	12	0	1	1	10	2	2	0	0	0	0	9	1	1	1	1	1	0	0	0	0	0	0	0
21093	13	0	1	2	4	0	0	0	0	1	1	3	3	4	3	3	4	7	7	6	8	9	3	0
21094	0	1	2	1	11	5	4	4	9	9	9	3	3	3	3	3	3	0	0	0	0	0	0	1
21095	14	0	2	1	13	1	1	1	1	1	1	7	5	3	2	2	4	11	2	6	6	9	2	0
21096	14	0	2	2	5	1	1	1	1	1	1	2	3	3	2	2	2	6	5	2	3	4	4	0
21097	8	0	3	1	13	2	2	2	2	2	2	14	14	14	14	14	14	10	11	10	10	11	10	0
21098	7	1	3	1	13	3	1	2	2	2	2	0	6	6	4	4	5	12	5	3	4	4	10	0
21099	4	0	3	1	15	3	4	4	4	2	2	12	12	13	12	12	7	10	8	0	6	2	5	1
21100	3	1	3	2	14	2	2	2	2	2	2	9	9	8	8	7	8	10	4	11	9	6	6	0
21101	6	1	2	2	10	1	4	4	1	1	2	2	2	1	1	2	1	0	0	0	2	0	1	0
21102	3	0	2	2	0	3	4	2	2	2	2	7	7	7	6	7	7	0	3	1	2	2	2	1
21103	7	1	1	2	8	3	1	1	0	0	1	1	2	0	0	0	2	2	0	0	0	4	1	0
21104	0	1	3	2	12	2	2	1	1	1	1	4	4	2	1	1	2	2	1	1	0	2	0	0
21105	3	1	3	1	14	3	5	4	4	4	7	8	8	9	8	9	9	0	5	3	10	0	0	1
21106	0	1	3	1	11	1	1	4	2	1	1	2	2	2	1	1	2	3	0	0	1	2	0	1
21107	2	1	2	1	0	2	2	2	2	2	2	8	8	9	8	9	9	4	4	3	4	5	4	0
21108	12	1	1	2	7	1	1	4	2	2	1	1	5	5	4	2	1	12	0	0	0	1	11	0
21109	14	0	1	1	10	2	2	2	2	2	4	15	15	15	14	14	14	13	13	11	12	0	11	0
21110	4	1	2	1	12	2	2	2	2	2	2	8	8	8	7	8	7	3	5	2	8	3	3	1
21111	8	1	1	1	11	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21112	1	1	2	1	8	2	2	2	2	2	1	4	5	5	5	6	3	5	7	7	10	6	0	0
21113	8	1	2	2	3	2	2	2	2	2	2	8	8	7	7	6	6	10	12	11	11	11	11	0
21114	10	0	2	1	9	0	0	0	1	2	1	1	1	4	1	1	2	0	7	0	0	3	0	0
21115	3	1	1	2	1	2	2	2	2	2	2	10	10	10	8	9	9	4	3	2	4	3	4	0
21116	3	0	2	1	13	2	2	2	2	2	2	6	6	6	6	6	6	3	4	4	3	2	5	0
21117	8	0	1	2	5	1	1	1	1	1	1	2	7	4	2	4	1	13	9	2	9	0	0	0
21118	3	1	3	1	6	2	2	2	2	2	2	5	6	6	6	6	7	6	3	6	4	6	4	0
21119	2	0	1	2	1	2	2	2	4	2	2	9	9	10	9	10	10	4	11	0	6	5	4	0
21120	7	1	3	2	8	1	4	1	4	1	1	3	2	3	2	1	3	0	6	0	0	6	0	0
21121	14	1	1	2	7	2	1	1	1	2	2	10	5	1	2	6	6	11	0	2	12	0	0	0
21122	14	1	2	2	8	2	2	2	2	1	2	10	10	10	9	7	4	7	10	9	12	7	4	0
21123	13	1	1	2	6	2	2	2	2	2	4	14	15	14	14	14	14	12	13	12	12	0	9	0
21124	0	0	1	2	1	4	2	2	2	2	4	5	5	5	4	5	5	3	5	1	5	0	3	1
21125	12	0	1	1	6	0	0	0	0	0	0	0	0	3	0	0	2	0	3	0	0	3	8	0
21126	3	1	2	2	12	3	4	2	2	5	4	10	10	10	11	11	11	0	10	10	0	6	0	1
21127	3	1	2	2	9	1	4	4	4	4	4	2	3	3	3	3	4	5	0	8	0	6	0	1
21128	12	1	1	1	8	1	1	1	2	1	1	5	5	8	5	8	5	11	13	0	12	12	12	0
21129	1	0	2	2	0	3	4	4	4	4	2	4	5	5	4	4	5	5	0	1	0	6	6	0
21130	3	1	2	1	11	2	2	2	2	2	2	9	9	9	9	9	10	5	5	5	6	5	6	0
21131	7	1	2	1	4	2	2	2	2	2	2	14	14	14	12	12	12	11	10	8	8	8	9	0
21132	7	0	2	1	11	4	4	2	2	2	4	13	13	14	13	13	13	0	9	8	11	0	9	1
21133	3	1	1	2	0	2	2	4	2	2	2	11	12	12	8	9	8	10	1	4	4	5	5	0
21134	4	0	2	2	7	4	4	2	2	2	2	8	8	8	8	9	9	0	5	5	8	7	0	1
21135	11	0	2	1	6	2	2	2	2	2	2	15	15	15	14	14	14	11	12	10	11	10	10	0
21136	3	1	2	2	8	2	2	2	2	2	2	12	12	12	11	8	9	8	7	4	3	6	6	0
21137	3	1	2	2	8	1	1	1	1	2	2	3	3	0	5	5	5	2	0	11	3	0	11	0
21138	11	0	5	1	12	2	2	2	2	2	2	15	15	12	14	14	14	11	11	12	10	10	10	0
21139	13	1	1	2	3	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	10	1
21140	3	1	2	2	6	2	2	2	2	2	2	7	7	7	7	7	7	4	4	2	2	3	3	0
21141	12	1	1	1	2	0	0	0	0	0	0	4	3	2	3	1	0	3	1	8	1	0	5	0
21142	3	1	1	2	0	2	1	1	1	1	1	4	2	1	2	3	1	2	0	3	8	1	5	0
21143	3	1	3	1	13	2	2	2	2	2	2	10	10	10	9	8	9	6	6	5	3	3	4	0
21144	2	0	1	2	0	2	2	2	2	2	2	9	8	9	8	8	9	3	4	2	3	3	3	0
21145	6	0	3	2	15	2	2	2	2	2	2	9	9	10	9	9	9	5	5	5	6	6	8	0
21146	7	1	1	1	7	4	2	2	2	2	2	11	11	11	10	11	11	6	6	6	5	5	5	1
21147	7	1	3	1	15	2	2	2	2	2	2	14	14	14	13	13	13	10	10	9	9	9	9	0
21148	8	1	2	1	4	2	2	2	2	2	2	11	10	10	9	10	10	5	5	5	6	6	6	0
21149	0	0	2	2	0	3	4	4	4	4	4	5	5	5	4	5	5	0	6	0	2	0	3	1
21150	7	0	2	1	6	1	1	1	2	1	4	2	2	3	2	2	2	1	2	2	2	0	11	0
21151	4	1	2	2	0	1	1	1	1	0	0	2	1	9	1	1	1	0	13	0	0	0	0	1
21152	13	0	2	2	4	2	2	2	2	2	2	9	8	6	4	4	0	5	7	0	0	0	2	0
21153	3	1	3	1	4	3	4	4	2	2	2	11	11	10	10	6	7	6	0	4	2	2	2	0
21154	12	0	2	2	8	2	2	2	2	2	2	15	15	15	14	14	13	13	12	11	11	10	8	0
21155	12	1	1	2	14	1	1	1	1	2	2	3	2	3	5	5	5	1	6	11	0	0	8	0
21156	3	0	2	2	0	1	1	2	2	2	2	3	7	7	5	4	5	13	2	1	1	1	3	0
21157	14	0	1	1	13	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	2	0
21158	7	0	3	2	11	2	2	2	2	2	2	11	11	9	7	7	13	4	3	0	5	12	9	0
21159	3	1	1	2	1	4	4	4	4	4	5	9	10	10	10	10	10	10	0	8	8	0	0	1
21160	12	0	1	1	12	0	1	1	2	2	0	3	8	12	11	9	9	13	13	3	12	2	5	0
21161	11	1	2	1	15	3	1	1	1	1	2	1	3	4	4	4	3	6	10	11	10	0	4	0
21162	3	0	1	2	5	2	1	1	4	2	2	10	3	5	4	5	6	7	9	0	8	10	0	1
21163	13	0	1	1	8	1	1	1	1	1	0	6	4	4	4	3	3	8	9	10	8	7	6	0
21164	5	1	2	1	7	2	2	4	2	2	2	8	12	11	10	10	10	13	1	4	5	10	6	0
21165	5	1	2	2	5	1	2	2	1	4	2	2	3	1	3	3	5	5	0	8	0	10	1	0
21166	8	1	2	1	5	2	2	2	2	2	2	14	14	14	14	13	13	11	11	9	9	9	9	0
21167	12	1	2	1	13	2	2	2	2	2	2	14	13	12	11	11	11	10	9	9	7	7	8	0
21168	12	1	1	2	7	3	0	1	2	1	1	1	1	6	4	4	6	0	12	0	10	10	0	0
21169	9	1	2	1	11	0	0	0	0	0	0	9	9	7	5	6	5	13	13	11	12	11	11	0
21170	6	1	5	2	3	2	2	2	2	2	2	13	13	14	13	13	13	9	9	8	9	9	12	0
21171	2	1	3	1	13	2	2	2	2	2	2	6	6	6	6	6	6	2	3	3	1	2	2	0
21172	3	1	2	1	11	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
21173	1	1	1	2	4	4	2	1	2	2	2	7	7	5	7	7	7	5	11	12	2	3	12	1
21174	12	0	3	1	15	2	2	2	2	2	2	7	8	9	9	9	10	10	10	9	9	9	9	0
21175	9	1	1	1	13	3	4	2	2	2	2	12	12	12	12	12	12	0	8	7	8	8	8	0
21176	1	0	3	2	15	4	4	4	4	6	5	6	7	7	7	7	7	7	0	6	0	0	0	1
21177	9	0	1	1	12	0	0	0	0	0	0	3	4	5	5	11	3	9	11	11	12	7	5	0
21178	8	1	1	2	5	2	2	2	1	2	2	13	13	8	8	9	11	12	12	12	11	12	12	0
21179	10	0	1	2	5	0	0	0	0	0	0	4	4	3	0	0	0	9	6	0	0	0	1	0
21180	3	0	2	1	15	2	2	4	2	2	2	10	10	10	10	10	11	10	0	6	6	6	6	0
21181	5	1	2	1	13	1	1	1	1	1	1	5	1	3	2	2	3	1	4	3	2	7	0	0
21182	12	0	1	1	14	0	0	0	0	0	0	7	3	3	2	11	11	4	7	6	12	12	0	0
21183	14	1	1	2	13	2	2	2	2	1	1	7	7	6	6	2	4	10	7	10	4	10	8	0
21184	12	0	1	2	7	2	2	2	2	2	2	4	3	4	3	4	5	5	7	7	8	7	8	0
21185	11	0	3	2	11	2	2	2	2	2	2	15	15	15	14	13	14	10	13	9	9	9	9	0
21186	1	1	3	2	5	1	4	4	1	1	1	2	2	2	1	4	2	1	0	0	9	2	1	0
21187	3	1	2	1	13	2	2	2	2	2	2	11	10	11	9	7	7	5	12	4	3	3	3	0
21188	0	0	2	2	10	3	0	0	1	2	2	0	0	0	4	4	5	0	0	10	3	3	1	0
21189	14	1	3	2	10	3	0	0	0	0	0	2	2	2	1	1	0	1	1	1	0	0	7	0
21190	12	0	1	1	11	1	4	4	0	0	0	5	5	1	1	1	1	0	0	0	0	0	0	0
21191	2	1	2	2	0	4	4	4	2	2	2	9	9	9	9	9	9	4	0	3	4	4	7	1
21192	14	1	2	2	7	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	11	0
21193	8	1	1	1	5	4	2	2	2	2	4	12	12	12	12	12	12	6	8	8	10	0	8	1
21194	8	1	1	1	7	1	1	1	1	1	1	3	4	4	3	3	4	8	8	6	7	10	6	0
21195	13	1	1	2	7	1	1	1	1	1	1	9	10	13	1	5	5	13	13	1	11	11	5	0
21196	2	0	2	2	1	3	4	4	4	2	2	8	8	9	8	8	9	0	7	0	4	6	0	1
21197	3	0	1	2	2	2	2	2	2	2	4	11	11	11	10	11	11	6	6	6	10	0	7	0
21198	3	0	3	2	14	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21199	3	1	3	1	13	2	2	4	2	2	2	6	6	4	3	3	3	8	0	2	0	3	0	0
21200	4	0	3	1	12	2	2	2	0	1	2	5	4	0	0	2	4	7	0	0	5	7	8	0
21201	5	1	2	1	7	1	4	1	1	0	1	4	4	9	1	1	1	0	13	0	0	0	8	0
21202	14	1	2	2	11	0	0	0	0	1	1	1	5	1	1	2	1	11	0	0	5	0	1	0
21203	9	1	1	2	7	2	2	2	2	2	2	13	14	14	13	13	13	10	9	8	10	9	9	0
21204	2	0	1	1	5	2	2	2	2	2	2	5	6	6	6	6	7	7	5	5	3	7	3	0
21205	1	0	1	2	12	2	2	2	0	0	1	6	7	1	1	1	2	7	0	0	0	3	11	0
21206	6	1	1	2	1	4	2	2	2	2	4	12	10	9	9	10	10	5	5	9	9	0	6	1
21207	12	1	1	1	5	1	1	1	1	1	1	3	4	3	2	1	11	8	2	2	0	12	12	0
21208	3	1	2	1	11	3	4	4	4	4	2	6	6	7	6	6	6	0	4	2	0	2	1	0
21209	4	0	1	1	7	2	2	2	2	2	2	10	11	10	9	10	8	5	12	5	10	11	9	0
21210	10	1	1	2	4	1	1	1	1	1	1	6	3	6	5	10	6	6	12	11	12	12	5	0
21211	8	0	1	2	10	1	1	1	1	2	2	10	10	1	14	14	14	13	0	12	9	9	0	0
21212	1	0	3	1	2	2	2	2	2	2	2	6	7	7	6	5	6	4	2	4	1	1	1	0
21213	6	0	2	2	8	2	2	1	2	2	2	3	1	5	4	5	5	0	11	6	5	1	1	0
21214	7	1	3	1	13	3	1	1	1	1	1	0	2	2	4	2	2	1	1	10	3	4	0	0
21215	3	0	2	1	8	2	2	4	4	2	2	4	5	5	4	5	5	6	2	0	1	1	2	1
21216	1	0	2	2	0	2	2	1	2	2	0	7	7	3	2	1	1	2	6	0	0	0	0	0
21217	9	1	2	1	13	1	4	1	1	2	2	2	2	12	4	6	10	0	13	10	11	12	11	0
21218	6	1	2	2	2	2	2	2	2	2	2	14	14	14	12	12	13	11	10	8	8	11	0	0
21219	3	0	1	1	8	2	2	2	2	2	2	11	11	10	10	10	11	11	10	10	9	11	6	0
21220	8	1	2	1	8	1	1	2	1	1	1	5	3	4	3	3	1	7	9	7	6	0	0	1
21221	8	1	2	2	4	0	0	1	4	1	1	2	2	3	1	3	3	1	5	0	8	8	4	0
21222	11	0	2	1	10	2	2	2	2	2	2	14	14	8	7	6	6	8	10	9	6	9	9	0
21223	14	1	1	2	7	3	1	2	2	0	1	1	2	4	0	0	2	2	8	0	0	1	0	0
21224	6	1	2	1	15	2	2	2	2	2	2	13	10	10	9	9	9	4	5	5	4	5	9	0
21225	14	1	2	1	13	2	2	2	0	0	0	12	10	1	8	12	5	13	0	12	12	12	11	0
21226	3	1	2	2	2	2	2	2	2	2	2	11	11	11	9	9	9	4	6	5	8	7	4	0
21227	0	0	1	2	1	4	4	2	2	2	2	5	5	5	5	5	5	0	4	5	2	5	0	1
21228	11	1	3	2	9	2	2	2	2	2	2	15	15	15	14	14	14	11	11	10	10	12	12	1
21229	13	1	1	2	3	1	1	1	1	2	1	5	3	3	4	4	4	7	4	10	4	9	10	0
21230	5	1	3	1	13	1	2	2	1	1	1	3	3	1	1	2	2	6	0	0	2	2	4	0
21231	2	0	2	2	5	2	2	4	2	2	4	7	8	8	7	8	8	7	0	6	8	0	8	0
21232	3	0	2	2	3	3	4	4	4	4	4	5	6	6	5	5	6	5	0	2	0	3	0	1
21233	13	1	1	1	11	1	1	1	1	1	1	4	4	2	9	9	6	8	1	12	12	11	11	0
21234	5	1	1	2	0	2	2	2	2	2	2	7	8	9	9	10	10	10	10	8	10	11	9	0
21235	10	1	1	1	15	3	0	1	1	1	1	1	1	2	1	1	2	0	1	0	1	2	0	0
21236	6	1	1	2	3	1	1	2	2	2	2	6	8	14	12	8	1	13	13	8	3	0	12	0
21237	12	0	1	2	8	0	0	0	0	0	0	4	0	3	4	4	0	0	2	10	11	0	8	0
21238	3	0	3	1	15	2	2	0	0	0	0	11	1	1	1	1	1	0	0	0	0	0	0	0
21239	8	1	2	1	14	3	4	4	4	4	4	11	11	12	11	11	11	7	6	0	9	0	6	0
21240	7	1	2	1	12	2	2	2	2	2	2	13	13	12	11	12	11	10	8	9	10	7	9	1
21241	13	1	1	2	4	2	2	2	2	2	2	12	12	12	12	12	12	8	8	7	7	7	7	0
21242	6	0	2	1	10	2	2	2	4	4	4	8	8	9	8	9	9	6	8	0	7	0	8	1
21243	5	1	1	2	2	2	2	2	2	2	2	13	12	12	11	11	12	8	7	9	7	7	7	0
21244	2	0	2	1	7	0	0	0	0	0	0	4	5	3	4	3	1	10	6	10	9	0	0	0
21245	3	0	1	2	14	2	2	2	2	2	2	8	8	8	7	7	7	7	7	1	3	2	2	0
21246	14	0	1	1	13	0	0	0	0	0	0	1	1	3	2	1	1	0	4	3	0	0	0	0
21247	3	0	2	2	2	4	4	4	4	2	2	11	11	12	13	11	11	7	7	0	6	5	4	1
21248	3	1	1	2	7	2	2	4	2	1	1	6	7	6	4	4	3	12	0	0	10	10	12	1
21249	11	1	1	1	8	1	1	4	1	1	2	1	2	2	1	2	2	1	0	0	4	0	1	0
21250	3	0	3	1	12	2	2	2	2	2	2	8	8	7	6	7	7	5	3	1	2	2	2	0
21251	14	1	1	1	8	2	2	2	2	2	2	9	9	10	10	7	6	6	12	9	3	6	3	1
21252	1	1	2	1	5	2	2	0	0	1	2	3	1	1	1	3	3	0	0	0	6	0	0	0
21253	13	1	3	1	6	1	1	1	1	1	1	8	6	6	3	4	4	12	12	8	10	10	9	0
21254	14	1	1	1	8	2	2	2	2	2	2	14	14	13	12	11	10	10	10	11	11	6	12	0
21255	13	1	3	2	3	2	2	2	2	2	2	11	14	14	14	14	13	13	10	10	11	9	8	0
21256	12	0	1	1	5	1	1	1	1	1	1	2	2	3	1	2	5	1	5	0	2	11	5	0
21257	9	0	1	1	8	1	1	1	1	1	1	4	2	2	3	2	3	1	1	7	3	6	4	0
21258	12	0	4	1	13	1	1	1	1	1	1	6	6	8	12	7	6	12	13	12	12	12	12	0
21259	8	1	2	1	3	3	1	1	1	1	1	1	2	1	1	2	2	1	0	1	2	2	1	0
21260	3	1	2	2	5	4	2	2	2	2	2	11	11	13	9	7	7	5	5	4	3	2	2	1
21261	4	1	5	2	7	0	0	1	2	2	2	4	1	7	4	5	1	0	13	4	4	0	0	0
21262	12	1	2	2	4	2	2	2	2	2	2	8	9	9	5	5	6	12	3	3	6	2	11	0
21263	4	1	2	1	11	2	2	2	4	2	2	12	12	12	12	11	10	7	11	0	5	5	5	1
21264	11	0	2	2	13	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	11	0
21265	9	1	3	1	10	2	2	2	2	2	2	13	12	12	11	11	7	8	6	7	6	6	6	0
21266	8	1	2	1	8	1	1	1	1	1	1	6	6	6	4	3	2	12	12	11	5	1	3	0
21267	2	1	3	1	14	4	4	1	1	1	4	2	1	2	1	2	2	0	1	1	4	0	2	0
21268	11	1	2	1	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21269	10	1	1	2	7	1	1	1	1	2	2	2	1	2	2	2	3	0	1	2	0	5	9	0
21270	4	0	2	2	3	2	2	2	2	2	2	12	12	10	10	10	11	7	6	5	6	9	6	1
21271	3	0	2	2	7	3	4	4	4	4	4	10	11	11	10	11	11	7	0	9	6	0	9	0
21272	3	1	2	2	10	2	2	2	1	2	2	4	4	1	4	3	5	7	0	9	0	11	11	0
21273	3	1	1	2	3	1	1	1	1	1	4	2	2	2	1	2	2	1	1	0	5	0	0	0
21274	2	0	2	1	14	2	2	2	2	2	2	8	9	9	8	8	8	4	4	2	4	4	6	0
21275	6	0	2	2	5	1	1	1	1	1	1	4	4	3	2	2	0	8	2	2	2	0	0	0
21276	8	1	2	2	11	2	2	2	2	2	2	14	14	14	14	13	13	10	11	10	9	9	9	0
21277	14	0	1	1	11	4	4	4	2	2	4	15	15	15	14	14	14	12	0	11	12	11	11	1
21278	13	1	2	1	9	2	2	2	2	2	2	11	10	10	9	11	11	12	11	11	12	11	5	0
21279	9	1	3	2	7	1	1	1	2	1	1	2	1	5	6	4	1	0	11	11	9	1	0	0
21280	5	0	2	2	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	0	1	1	0
21281	7	1	2	2	11	1	1	1	2	1	1	3	10	3	1	4	4	13	6	0	9	10	3	0
21282	10	0	2	2	8	3	0	1	2	2	1	1	1	13	10	3	3	0	13	10	0	7	0	0
21283	4	1	1	2	8	2	2	4	4	2	2	12	12	12	11	11	11	10	5	0	10	10	8	1
21284	4	0	2	2	3	3	4	4	4	4	4	11	11	11	11	11	11	0	10	6	0	8	8	1
21285	6	1	1	2	1	2	2	4	2	1	1	6	6	6	3	2	2	9	0	2	4	1	6	0
21286	5	1	2	2	1	2	2	2	2	2	0	13	12	12	9	1	1	8	7	6	0	0	0	0
21287	10	1	2	1	8	2	2	2	2	2	2	15	15	14	14	14	14	11	11	10	10	11	11	0
21288	6	1	1	2	5	1	1	1	2	1	1	4	4	6	2	2	4	10	12	0	4	9	11	0
21289	10	1	2	1	11	0	0	1	1	0	0	3	3	4	3	3	3	4	9	6	9	6	7	0
21290	10	0	2	2	6	2	2	2	2	2	2	14	14	15	14	14	14	12	11	10	10	10	11	0
21291	1	0	2	2	5	3	4	2	2	2	2	7	7	7	7	7	6	0	3	1	7	9	1	0
21292	14	0	3	1	12	1	2	2	2	2	1	14	14	13	11	5	1	10	13	10	1	1	1	0
21293	2	1	2	1	10	2	2	4	4	2	2	8	9	9	8	9	9	8	4	0	4	3	7	0
21294	7	1	1	1	7	4	4	4	4	4	4	13	13	13	13	13	13	9	10	0	11	9	9	1
21295	3	0	3	1	8	2	2	4	4	4	4	8	9	9	9	9	9	8	4	3	0	7	4	0
21296	7	1	2	1	13	2	2	2	2	4	4	11	11	11	11	11	11	7	7	9	6	7	7	0
21297	12	1	1	2	5	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
21298	14	0	1	1	10	2	2	2	2	2	2	14	15	14	13	13	13	13	11	11	12	12	11	0
21299	5	1	2	2	11	1	4	1	1	2	2	3	3	3	2	2	1	0	2	2	0	0	0	0
21300	3	0	5	2	3	2	2	2	2	2	0	10	10	9	6	1	1	10	6	8	0	0	0	0
